seed,update,parameter_id,shape,selection_reason,quantizer,tau_ratio,naive_condition_number,effective_condition_number,effective_rank,raw_relative_l2,raw_cosine,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio
0,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_update_error,int4-dynamic-b2048,0.01,29.08185577392578,29.08185577392578,384,0.20716604590415955,0.9784873723983765,0.9973371624946594,0.3594950735569,0.9356727004051208,1.0043740272521973
0,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_update_error,int8-linear-b2048,0.01,29.08185577392578,29.08185577392578,384,0.012250479310750961,0.9999249577522278,1.000078797340393,0.022652512416243553,0.9997435212135315,1.0000110864639282
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.0,132803.75,132803.75,384,0.1944694072008133,0.9810997843742371,1.0004669427871704,1.1463919878005981,0.433820903301239,1.142633318901062
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.0,132803.75,132803.75,384,0.011229949072003365,0.9999368786811829,1.000013828277588,0.19234365224838257,0.9817456603050232,1.0103944540023804
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.0001,10000.80859375,10000.80859375,384,0.19446884095668793,0.9810992479324341,1.0004279613494873,1.1462160348892212,0.4338783025741577,1.1424412727355957
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.0001,10000.80859375,10000.80859375,384,0.01122952252626419,0.9999370574951172,1.0000041723251343,0.19226877391338348,0.9817597270011902,1.0103812217712402
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.0003,3333.48193359375,3333.48193359375,384,0.19446514546871185,0.9811010360717773,1.0004909038543701,1.145739197731018,0.4335518777370453,1.1411434412002563
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.0003,3333.48193359375,3333.48193359375,384,0.011225414462387562,0.9999369382858276,1.0000190734863281,0.19190458953380585,0.9818292260169983,1.010392665863037
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.001,1000.02197265625,1000.02197265625,384,0.19443351030349731,0.9811049699783325,1.000383973121643,1.1307824850082397,0.43232783675193787,1.1146595478057861
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.001,1000.02197265625,1000.02197265625,384,0.011214145459234715,0.9999372363090515,1.0000405311584473,0.18370787799358368,0.9832978844642639,1.0082682371139526
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.003,333.3367004394531,333.3367004394531,384,0.19433815777301788,0.9811292886734009,1.0006753206253052,1.0003844499588013,0.4477909505367279,0.8964399695396423
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.003,333.3367004394531,333.3367004394531,384,0.011223871260881424,0.9999369978904724,1.0000522136688232,0.12087821960449219,0.9926823973655701,0.9981648325920105
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int4-dynamic-b2048,0.01,100.00064849853516,100.00064849853516,384,0.19400174915790558,0.9811741709709167,0.9995898604393005,0.7646209001541138,0.758843183517456,1.1594531536102295
1,128,transformer.h.5.attn.c_proj.weight,"[384, 384]",high_update_error,int8-linear-b2048,0.01,100.00064849853516,100.00064849853516,384,0.011174594052135944,0.9999375343322754,1.0000770092010498,0.050281692296266556,0.9987507462501526,1.0043658018112183
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.0,835380.1875,835380.1875,384,0.2018205225467682,0.9795979857444763,0.9981408715248108,0.9193187952041626,0.5991699695587158,1.0510015487670898
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.0,835380.1875,835380.1875,384,0.012112608179450035,0.9999265670776367,1.000074863433838,0.12427356094121933,0.9923049211502075,1.0029385089874268
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.0001,10000.216796875,10000.216796875,384,0.2018204629421234,0.9795969128608704,0.9980735182762146,0.9193323254585266,0.5991280674934387,1.050931453704834
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.0001,10000.216796875,10000.216796875,384,0.012112356722354889,0.9999268054962158,1.0000715255737305,0.12405670434236526,0.9923319816589355,1.0029520988464355
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.0003,3333.4228515625,3333.4228515625,384,0.2018202245235443,0.9795986413955688,0.9981723427772522,0.9196137189865112,0.5987200140953064,1.0505553483963013
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.0003,3333.4228515625,3333.4228515625,384,0.012112023308873177,0.999926745891571,1.0000659227371216,0.12374486774206161,0.9923693537712097,1.0028454065322876
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.001,1000.0137329101562,1000.0137329101562,384,0.20181478559970856,0.979598879814148,0.9981218576431274,0.9166614413261414,0.5982246994972229,1.0433552265167236
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.001,1000.0137329101562,1000.0137329101562,384,0.012104853987693787,0.999926745891571,1.0000756978988647,0.12249210476875305,0.9925236701965332,1.0028979778289795
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.003,333.3362121582031,333.3362121582031,384,0.20178215205669403,0.9796010255813599,0.9978855848312378,0.8834449648857117,0.5914053320884705,0.9522864818572998
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.003,333.3362121582031,333.3362121582031,384,0.012101970613002777,0.9999268054962158,1.0000431537628174,0.09889920055866241,0.9951057434082031,0.9991495013237
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int4-dynamic-b2048,0.01,100.00038146972656,100.00038146972656,384,0.20158866047859192,0.9796603918075562,0.9989632368087769,0.6655477285385132,0.7925642728805542,1.059232473373413
1,4096,transformer.h.3.attn.c_proj.weight,"[384, 384]",high_condition,int8-linear-b2048,0.01,100.00038146972656,100.00038146972656,384,0.012026404961943626,0.9999276399612427,1.0000373125076294,0.05365031585097313,0.998567521572113,1.0025006532669067
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.0,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.0,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.0001,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.0001,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.0003,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.0003,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.001,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.001,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.003,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.003,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int4-dynamic-b2048,0.01,28.71276092529297,28.71276092529297,384,0.2149730622768402,0.9767947793006897,0.9952771067619324,0.3834949731826782,0.9268835783004761,1.005507230758667
1,4096,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",low_condition,int8-linear-b2048,0.01,28.71276092529297,28.71276092529297,384,0.013774308376014233,0.9999051690101624,1.0001349449157715,0.02644461952149868,0.9996503591537476,0.9999749660491943
