seed,update,parameter_id,parameter_name,shape,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction,selection,requested_coefficients
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,64
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,128
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,cross,8
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,cross,16
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,cross,32
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,cross,64
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0,cross,128
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,8
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,16
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,32
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,64
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",diagonal,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,128
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,cross,8
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,cross,16
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,cross,32
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,cross,64
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",cross,0.0,0.0,0,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0,cross,128
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,8
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,16
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,32
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,64
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",diagonal,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,diagonal,128
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,8
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,16
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,32
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,64
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",cross,0.0,0.0,0,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,128
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0007115749758668244,0.015932037441197987,8,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.571098268032074,0.9420786499977112,1.0333350896835327,0.5784841775894165,0.9181689023971558,0.5805342793464661,0.9159334897994995,1.0000005960464478,0.0022280216217041016,0.002339184284210205,0.005167867917148764,0.0024768531462440882,0.0020501017570495605,0.00223541259765625,diagonal,8
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0008845322881825268,0.019804520972797706,16,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5706333518028259,0.9425311088562012,1.0332168340682983,0.5784841775894165,0.9181689023971558,0.5798337459564209,0.9166976809501648,1.000000238418579,0.0017631053924560547,0.0018867254257202148,0.004089500615014993,0.001997765562268069,0.0013495683670043945,0.0014712214469909668,diagonal,16
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0010631567565724254,0.023803891123265968,32,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5708391666412354,0.9423619508743286,1.0333331823349,0.5784841775894165,0.9181689023971558,0.5803292393684387,0.9161571860313416,1.0000007152557373,0.0019689202308654785,0.0020558834075927734,0.00456688552453652,0.002176879060268852,0.0018450617790222168,0.002011716365814209,diagonal,32
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0012279471848160028,0.02749351956969843,64,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5711864233016968,0.9420762658119202,1.033525824546814,0.5784841775894165,0.9181689023971558,0.5806637406349182,0.9157918095588684,1.0,0.0023161768913269043,0.0023415684700012207,0.005372342947899514,0.002479377649387158,0.002179563045501709,0.0023770928382873535,diagonal,64
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",diagonal,0.0013351707020774484,0.0298942350944473,128,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5712888836860657,0.9419981241226196,1.033596396446228,0.5784841775894165,0.9181689023971558,0.5808967351913452,0.9155375361442566,1.000000238418579,0.0024186372756958008,0.002419710159301758,0.0056099985110236094,0.0025621182399012616,0.002412557601928711,0.00263136625289917,diagonal,128
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0014540542615577579,0.03255601689541055,8,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5689500570297241,0.9443599581718445,1.033187747001648,0.5784841775894165,0.9181689023971558,0.5785149335861206,0.9181368947029114,0.9999998807907104,7.981061935424805e-05,5.78761100769043e-05,0.00018511972019963067,6.128231379801273e-05,3.075599670410156e-05,3.2007694244384766e-05,cross,8
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0019599758088588715,0.0438835105640731,16,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5690292119979858,0.9442796111106873,1.033200740814209,0.5784841775894165,0.9181689023971558,0.5785935521125793,0.9180499315261841,1.0,0.0001589655876159668,0.00013822317123413086,0.0003687186659988163,0.00014635806971945576,0.0001093745231628418,0.00011897087097167969,cross,16
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.0026524432469159365,0.05938773362432922,32,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5690295696258545,0.9443045854568481,1.0332515239715576,0.5784841775894165,0.9181689023971558,0.5786316394805908,0.9180082082748413,1.0000005960464478,0.00015932321548461914,0.00011324882507324219,0.00036954817930814996,0.00011991389929580247,0.0001474618911743164,0.00016069412231445312,cross,32
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.003581876400858164,0.08019757701386075,64,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5691245794296265,0.9441918730735779,1.033233880996704,0.5784841775894165,0.9181689023971558,0.5787740349769592,0.9178537130355835,1.0000003576278687,0.0002543330192565918,0.00022596120834350586,0.0005899222151544616,0.0002392597853844143,0.0002898573875427246,0.0003151893615722656,cross,64
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",cross,0.004809836391359568,0.10769138330058295,128,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5693966746330261,0.9441391229629517,1.033732295036316,0.5784841775894165,0.9181689023971558,0.5791800618171692,0.9174105525016785,1.0000004768371582,0.00052642822265625,0.00027871131896972656,0.001221043591339162,0.0002951144174248276,0.0006958842277526855,0.0007583498954772949,cross,128
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",diagonal,0.002993916394189,0.016955506625504577,8,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5386248230934143,0.9973974823951721,1.0724009275436401,0.4965636730194092,1.0034310817718506,0.4970411956310272,1.0029551982879639,1.000000238418579,6.937980651855469e-05,-5.257129669189453e-05,0.00015035350511608802,-5.2711249746080584e-05,0.000477522611618042,0.00047588348388671875,diagonal,8
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",diagonal,0.0038668597117066383,0.02189926398378901,16,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5384994149208069,0.9975533485412598,1.0724408626556396,0.4965636730194092,1.0034310817718506,0.4972425699234009,1.0027538537979126,1.000000238418579,-5.602836608886719e-05,-0.00020843744277954102,-0.00012141949725869651,-0.00020899233601138754,0.0006788969039916992,0.0006772279739379883,diagonal,16
