seed,update,parameter_id,parameter_name,shape,component,removed_energy,removed_energy_fraction,coefficient_count,budget_fraction,baseline_update_cosine,baseline_update_relative_l2,baseline_update_norm_ratio,restored_update_cosine,restored_update_relative_l2,restored_update_norm_ratio,polar_baseline_cosine,polar_baseline_relative_l2,polar_restored_cosine,polar_restored_relative_l2,polar_restored_norm_ratio,update_cosine_gain,update_l2_reduction,recovered_cosine_error_fraction,recovered_l2_error_fraction,polar_update_cosine_gain,polar_update_l2_reduction
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",danger_full,0.16705402731895447,0.7739351580091456,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.9043524265289307,0.4533979892730713,1.057392954826355,0.5500991940498352,0.9485799074172974,0.8600578904151917,0.5290440917015076,0.9999997019767761,0.32631009817123413,0.48652708530426025,0.773324245773755,0.5176232643043843,0.30995869636535645,0.4195358157157898
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",internal_cross,0.07904747873544693,0.36621459492584946,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.6626729369163513,0.8423334360122681,1.0482356548309326,0.5500991940498352,0.9485799074172974,0.6138496994972229,0.878807544708252,0.9999998211860657,0.08463060855865479,0.09759163856506348,0.20056658344251355,0.10382916809507267,0.0637505054473877,0.06977236270904541
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",outside_cross,0.14702551066875458,0.6811461756234304,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.6525992751121521,0.8508564829826355,1.0396918058395386,0.5500991940498352,0.9485799074172974,0.6202988624572754,0.8714380860328674,0.9999998807907104,0.07455694675445557,0.08906859159469604,0.17669295231503226,0.09476137407521412,0.07019966840744019,0.07714182138442993
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",local_cross,0.09125134348869324,0.4227531899403395,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.6623161435127258,0.8438847661018372,1.0506486892700195,0.5500991940498352,0.9485799074172974,0.6157640814781189,0.8766268491744995,0.9999998807907104,0.0842738151550293,0.09604030847549438,0.19972101662952774,0.10217868537945123,0.06566488742828369,0.07195305824279785
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",medium_cross,0.12811683118343353,0.593545223523811,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.6308495402336121,0.8808948397636414,1.047917127609253,0.5500991940498352,0.9485799074172974,0.6000396609306335,0.8943842053413391,1.0,0.05280721187591553,0.059030234813690186,0.12514812604398048,0.06280312804745111,0.04994046688079834,0.05419570207595825
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",distant_cross,0.0558953583240509,0.25895444528198935,,,0.5780423283576965,0.9399250745773315,1.0445083379745483,0.5814231038093567,0.935923159122467,1.0440295934677124,0.5500991940498352,0.9485799074172974,0.5515841245651245,0.9470124244689941,1.0000003576278687,0.0033807754516601562,0.004001915454864502,0.008012119885157732,0.0042576962388880795,0.0014849305152893066,0.0015674829483032227
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",danger_diagonal,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",danger_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",danger_full,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",internal_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",outside_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",local_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",medium_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",distant_cross,0.0,0.0,,,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9142792820930481,0.4166063070297241,1.011518120765686,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,1.0000008344650269,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",danger_diagonal,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",danger_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",danger_full,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",internal_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",outside_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",local_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",medium_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",distant_cross,0.0,0.0,,,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9145130515098572,0.4161347448825836,1.0119388103485107,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,0.9999978542327881,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",danger_diagonal,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",danger_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",danger_full,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",internal_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",outside_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",local_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",medium_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",distant_cross,0.0,0.0,,,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8438860177993774,0.5611579418182373,1.0082913637161255,0.8360643982887268,0.5726109147071838,0.8360643982887268,0.5726109147071838,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",danger_diagonal,0.001349073019810021,0.03020550552152346,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.571366012096405,0.9419234395027161,1.0336151123046875,0.5784841775894165,0.9181689023971558,0.5810610055923462,0.9153589606285095,1.0000001192092896,0.0024957656860351562,0.0024943947792053223,0.005788896881403238,0.0026411983008579145,0.0025768280029296875,0.0028099417686462402
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",danger_cross,0.037085678428411484,0.8303417591855585,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.7465933561325073,0.7443393468856812,1.0804164409637451,0.5784841775894165,0.9181689023971558,0.7418189644813538,0.7185860276222229,1.0,0.17772310972213745,0.20007848739624023,0.41222650082114903,0.21185377926325152,0.16333478689193726,0.19958287477493286
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",danger_full,0.037110209465026855,0.8308910047423621,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.751120388507843,0.7383652925491333,1.0818181037902832,0.5784841775894165,0.9181689023971558,0.7460500001907349,0.7126736044883728,0.9999995827674866,0.18225014209747314,0.20605254173278809,0.42272689504734934,0.21817942678884084,0.16756582260131836,0.20549529790878296
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",internal_cross,0.01952381804585457,0.43713482155941863,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.629173994064331,0.8929529786109924,1.0687445402145386,0.5784841775894165,0.9181689023971558,0.6313501000404358,0.8586623072624207,1.0000008344650269,0.06030374765396118,0.051464855670928955,0.13987377848980742,0.054493735508563054,0.05286592245101929,0.05950659513473511
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",outside_cross,0.03153044357895851,0.7059610366786767,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.6182490587234497,0.8891189098358154,1.0338950157165527,0.5784841775894165,0.9181689023971558,0.6310316324234009,0.8590343594551086,1.0000003576278687,0.049378812313079834,0.05529892444610596,0.11453352941184602,0.05855345212551173,0.052547454833984375,0.05913454294204712
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",local_cross,0.022147417068481445,0.49587673812030236,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.6398431062698364,0.8786130547523499,1.0657002925872803,0.5784841775894165,0.9181689023971558,0.6395910382270813,0.8490116596221924,0.9999993443489075,0.07097285985946655,0.06580477952957153,0.1646206490471588,0.06967761211286902,0.061106860637664795,0.06915724277496338
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",medium_cross,0.02725040726363659,0.6101317830679397,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5963461995124817,0.9173861742019653,1.0404436588287354,0.5784841775894165,0.9181689023971558,0.6116878390312195,0.8812647461891174,1.0000003576278687,0.027475953102111816,0.027031660079956055,0.06373012503392364,0.028622564185807976,0.03320366144180298,0.03690415620803833
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",distant_cross,0.011927079409360886,0.2670451915240526,,,0.5688702464103699,0.9444178342819214,1.0331289768218994,0.5693296194076538,0.944024384021759,1.0333484411239624,0.5784841775894165,0.9181689023971558,0.5789769887924194,0.9176319241523743,1.000000238418579,0.00045937299728393555,0.0003934502601623535,0.001065509845839099,0.0004166061311850485,0.0004928112030029297,0.0005369782447814941
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",danger_diagonal,0.006018377840518951,0.03408399965602618,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5401924252510071,0.9958303570747375,1.0726250410079956,0.4965636730194092,1.0034310817718506,0.4994511604309082,1.0005489587783813,1.0000004768371582,0.0016369819641113281,0.0015145540237426758,0.0035475160348008945,0.0015185860045894646,0.0028874874114990234,0.0028821229934692383
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",danger_cross,0.14114728569984436,0.7993622475566762,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.8737996220588684,0.5300255417823792,1.0846288204193115,0.4965636730194092,1.0034310817718506,0.8110795021057129,0.6142913699150085,0.998696506023407,0.33524417877197266,0.4673193693161011,0.7265102034357843,0.468563446923686,0.3145158290863037,0.38913971185684204
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",danger_full,0.1412755250930786,0.8000885082785367,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.8821767568588257,0.5151123404502869,1.0909188985824585,0.4965636730194092,1.0034310817718506,0.8230435848236084,0.5949082374572754,0.9999995231628418,0.34362131357192993,0.48223257064819336,0.7446643558211284,0.4835163495415645,0.3264799118041992,0.4085228443145752
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",internal_cross,0.07119868695735931,0.40322094857954255,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.6402184367179871,0.883659839630127,1.0769479274749756,0.4965636730194092,1.0034310817718506,0.5721480846405029,0.9250432252883911,1.0,0.10166299343109131,0.11368507146835327,0.22031464441848134,0.11398771899596902,0.07558441162109375,0.07838785648345947
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",outside_cross,0.12187414616346359,0.6902122907517203,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5993849039077759,0.9292962551116943,1.0714573860168457,0.4965636730194092,1.0034310817718506,0.5576581954956055,0.94057697057724,1.000000238418579,0.06082946062088013,0.06804865598678589,0.1318239856466654,0.0682298122039213,0.06109452247619629,0.0628541111946106
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",local_cross,0.07886151224374771,0.4466179803622679,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.6230238080024719,0.9029611945152283,1.0741270780563354,0.4965636730194092,1.0034310817718506,0.5623108148574829,0.9356174468994141,0.9999993443489075,0.08446836471557617,0.09438371658325195,0.18305203406721085,0.09463498087065716,0.06574714183807373,0.06781363487243652
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",medium_cross,0.10651182383298874,0.6032105432870716,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5919274687767029,0.9408937692642212,1.0773736238479614,0.4965636730194092,1.0034310817718506,0.54832524061203,0.9504483342170715,1.0000005960464478,0.05337202548980713,0.05645114183425903,0.11566292139185495,0.05660142364599172,0.05176156759262085,0.05298274755477905
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",distant_cross,0.04856596142053604,0.2750445811506903,,,0.5385554432868958,0.9973449110984802,1.0721640586853027,0.5413787364959717,0.9951272010803223,1.0737022161483765,0.4965636730194092,1.0034310817718506,0.49984052777290344,1.000159502029419,1.0000001192092896,0.0028232932090759277,0.002217710018157959,0.0061183801347368914,0.002223613910773719,0.0032768547534942627,0.0032715797424316406
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",danger_diagonal,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",danger_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",danger_full,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",internal_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",outside_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",local_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",medium_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",distant_cross,0.0,0.0,,,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8761054873466492,0.4990176558494568,1.0048260688781738,0.8711448907852173,0.5076614618301392,0.8711448907852173,0.5076614618301392,1.0000003576278687,0.0,0.0,0.0,0.0,0.0,0.0
