seed,update,parameter_id,method,mode_i,mode_j,pair_rank,sigma_i_over_max,sigma_j_over_max,skew_coordinate_amplitude,finite_k_weighted_skew,derivative_s_perp_full_tensor_isolated_pair,two_mode_sensitivity_s,t,two_mode_exact_polar_distortion,two_mode_k5_distortion,two_mode_k5_vector_relative_l2
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.05,0.0004380499464611276,0.00041313986269064795,0.028745828196406364
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.1,0.0017487538558274007,0.0016492814766401187,0.057439036667346954
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.2,0.006940477304623882,0.006545271218316273,0.11445935070514679
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.4,0.02692573575418289,0.025387333659259825,0.22564277052879333
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.6,0.05771067759182191,0.05440467787750425,0.3306773900985718
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,0.8,0.09628146131299165,0.090778224320467,0.4274938106536865
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,1.0,0.1395506403606236,0.131675665169392,0.5151061415672302
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,1.25,0.196241825454896,0.1856335201043795,0.6119586229324341
0,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,336,377,5,0.003462910295716129,0.0023479808171796295,-0.00034438824294927647,0.15142818068227357,0.034502086369863155,0.592174262392076,1.5,0.2523577740022612,0.23991349932815398,0.6967328190803528
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.05,0.00023705886599967307,0.00023068105857804166,0.021480951458215714
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.1,0.0009472251968987155,0.0009218592839063122,0.04295157641172409
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.2,0.0037728317038053794,0.003673591421758826,0.08581950515508652
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.4,0.014840158614902954,0.014472896328345697,0.1709592640399933
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.6,0.032493375761952215,0.03174152173391209,0.25467076897621155
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,0.8,0.055686123051043035,0.05444655744461946,0.33608415722846985
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,1.0,0.08319153730080353,0.08132619518208795,0.41420087218284607
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,1.25,0.12173488274658029,0.11883242513518166,0.5056478977203369
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,267,328,1,0.005555640659100151,0.003355782293932818,-0.00041886657965899203,0.1530560139121947,0.0350220068829401,0.43556233814287076,1.5,0.16283769991465957,0.15861052368180506,0.5887042880058289
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.05,0.0002759489115830016,0.0002755778602571146,0.023476583883166313
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.1,0.0011024270000113967,0.0011020717469386598,0.04694734886288643
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.2,0.0043879596159001055,0.004404019462633246,0.09384645521640778
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.4,0.017213178540384955,0.01752327288880473,0.18726681172847748
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.6,0.03752949228783897,0.038902411541189674,0.2796294093132019
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,0.8,0.06396593520456739,0.06736191240686429,0.3699897527694702
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,1.0,0.09495796603769435,0.10093266003806745,0.45714542269706726
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,1.25,0.13776408479390168,0.1466907206434399,0.5595439076423645
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,288,356,2,0.004646827397871719,0.0026492815839247335,0.00037001461536353,0.14724542374861177,0.03369244911435859,0.46994738031049516,1.5,0.18266214041306705,0.19345839118340524,0.6523215174674988
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.05,0.00024587308739221214,0.0002457950756167282,0.022171834483742714
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.1,0.0009824056101809253,0.0009820955133894582,0.04431925714015961
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.2,0.003912340787940227,0.003911109228007303,0.0884438306093216
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.4,0.015379472909002434,0.015374688341251108,0.17535936832427979
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.6,0.03364165954145604,0.0336314509847897,0.2593647241592407
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,0.8,0.057581861215269536,0.05756497590547616,0.3393386900424957
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,1.0,0.08589840935625193,0.08587422873166695,0.41448044776916504
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,1.25,0.12544592663014698,0.12541255471093093,0.5009195804595947
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,311,314,3,0.003826396475090773,0.003709179227806012,0.00036072426635634473,0.14674691878163973,0.033578371223534624,0.4435888163528985,1.5,0.1674568709948574,0.16741516537192402,0.5787883400917053
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.05,0.00019481822094391532,0.00018359746604312832,0.019162388518452644
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.1,0.000778590418331615,0.0007337498445061374,0.038308434188365936
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.2,0.003103495131519196,0.0029248109156115865,0.07648652791976929
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.4,0.012243430659890753,0.01153954729931772,0.15194515883922577
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.6,0.026933471071775017,0.02539012490400472,0.22542443871498108
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,0.8,0.04644035315365658,0.043796278320540116,0.29612016677856445
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,1.0,0.06987815792305097,0.06594484377053933,0.3634309470653534
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,1.25,0.1032720670076992,0.09760363202717748,0.44227802753448486
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,277,320,4,0.005082044467719185,0.003569366450042426,-0.0003686281674531174,0.13932402643305647,0.031879890675806766,0.39484190957350096,1.5,0.13958406571544302,0.1322461512846752,0.5150973796844482
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.05,0.00022154376390315367,0.00022119643194584704,0.021033644676208496
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.1,0.0008852926286835316,0.000883939253910726,0.042050305753946304
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.2,0.0035271294188666813,0.003522275038907119,0.08396483212709427
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.4,0.013888716676234036,0.013877704354899323,0.16685695946216583
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.6,0.030462217769949285,0.03046453100384272,0.24766944348812103
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,0.8,0.05232132562665259,0.05237954854224092,0.32552075386047363
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,1.0,0.07836799419469276,0.07853921302059863,0.3996922969818115
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,1.25,0.11508643771428517,0.11547893407361942,0.48643937706947327
1,128,transformer.h.0.attn.c_attn.weight,structural_vq64_int3_k8,302,325,5,0.00412046955595454,0.0034302233233038685,0.0003430931667415363,0.13894957407581357,0.03179420165575052,0.4210628533752108,1.5,0.1545169498625374,0.15519451689384534,0.5660009980201721
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.05,4.417164723435896e-06,4.412387940910811e-06,0.002970651490613818
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.1,1.7668307697449315e-05,1.7649191224378136e-05,0.005941244773566723
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.2,7.066761227592089e-05,7.059124010766471e-05,0.011882037855684757
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.4,0.0002825805925639191,0.0002822750397361018,0.023760413751006126
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.6,0.0006354696884124378,0.0006347825363537396,0.03563150018453598
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,0.8,0.0011288872007728656,0.0011276662376169533,0.04749166592955589
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,1.0,0.0017622085589060754,0.0017603004699634495,0.05933723598718643
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,1.25,0.002749366015560084,0.0027463862417728135,0.07411830872297287
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,377,383,1,0.00935411716494901,0.008409840072756292,-0.00030641925686284625,0.04916548754990912,0.0048627163644594995,0.0594453967305161,1.5,0.003951923984102046,0.003947644494503355,0.08886414766311646
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.05,3.763452747551632e-06,3.7622451700691784e-06,0.002743080258369446
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.1,1.5053556051025652e-05,1.504873258451056e-05,0.005486117675900459
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.2,6.0210145559569384e-05,6.0190786380753813e-05,0.010971855372190475
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.4,0.00024077534847644078,0.00024069820438699097,0.02194076031446457
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.6,0.0005415001036785938,0.0005413261095400523,0.032903727144002914
1,4096,transformer.h.5.mlp.c_proj.weight,structural_vq64_int3_k8,381,382,2,0.008795895698864544,0.008525142593190755,-0.00027578553335914127,0.04651527207644454,0.004600599343028859,0.054870567651771056,0.8,0.000962059222268774,0.0009617510219139813,0.043857820332050323
