seed,update,parameter_id,method,changed_fraction,changed_count,mean_physical_centroid_displacement,median_physical_centroid_displacement,delta_mse_mean_changed,delta_hutch_frechet_mean_changed,delta_hutch_skew_mean_changed,pair_norm_low_change_fraction,pair_norm_mid_change_fraction,pair_norm_high_change_fraction,block_scale_low_change_fraction,block_scale_mid_change_fraction,block_scale_high_change_fraction,local_sensitivity_low_change_fraction,local_sensitivity_mid_change_fraction,local_sensitivity_high_change_fraction
0,128,transformer.h.0.mlp.w1.weight,mix_075,0.2651265561580658,52126,0.00017074881179723889,0.0001574834604980424,1.3282723365648508e-08,0.0002549180553004996,4.8140357744231154e-05,0.1850002259016037,0.3013942539691925,0.3078867495059967,0.3451385498046875,0.20136423408985138,0.2453460693359375,0.2665187120437622,0.26584985852241516,0.2629891633987427
0,128,transformer.h.0.mlp.w2.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.w2.weight,pair_local_frechet_hutchinson,0.0573018379509449,11266,0.00016327099001500756,0.0001489533606218174,3.0092188740837855e-09,-8.616641116971148e-05,1.1698998714438524e-05,0.05260399729013443,0.053585853427648544,0.06582821160554886,0.0574951171875,0.05675899609923363,0.0578460693359375,0.06485719978809357,0.055755019187927246,0.051340144127607346
0,128,transformer.h.0.mlp.w2.weight,pair_local_skew_hutchinson,0.2067972868680954,40658,0.00025258620735257864,0.00017762428615242243,8.798519957053941e-08,0.002011873854735949,-1.6200390680050072e-05,0.21980240941047668,0.2088831067085266,0.19164316356182098,0.2215423583984375,0.2060546875,0.1925048828125,0.1847536265850067,0.2084343135356903,0.22715432941913605
0,128,transformer.h.0.mlp.w2.weight,mix_025,0.3339436948299408,65656,0.0001686751638771966,0.000153413595398888,1.634827206942191e-08,0.00034989520466975366,6.38613075602372e-05,0.23316533863544464,0.38041168451309204,0.3868466913700104,0.38525390625,0.2837061882019043,0.3312530517578125,0.32692158222198486,0.33865901827812195,0.33610764145851135
0,128,transformer.h.0.mlp.w2.weight,mix_050,0.3210957944393158,63130,0.00016771066293586046,0.00015309861919377,1.5330778424527125e-08,0.00032474673589889396,6.0109228206930705e-05,0.2229774445295334,0.36536216735839844,0.3736070692539215,0.3743896484375,0.27191346883773804,0.315399169921875,0.3156702220439911,0.32640695571899414,0.321049302816391
0,128,transformer.h.0.mlp.w2.weight,mix_075,0.2890472412109375,56829,0.00016576900088693947,0.00015212826838251203,1.3067102955233167e-08,0.0002679594849177269,5.137288469117622e-05,0.19840939342975616,0.32884541153907776,0.33868157863616943,0.3455810546875,0.24523556232452393,0.274810791015625,0.28826621174812317,0.29327109456062317,0.2854764759540558
0,128,transformer.h.0.mlp.c_proj.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.0.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.0750172957777977,14749,0.0006173951551318169,0.000545780872926116,1.1218018158842824e-07,-0.0002055849001902278,5.312278791174442e-05,0.06844838708639145,0.07075965404510498,0.08597277849912643,0.0750732421875,0.07586114853620529,0.0739898681640625,0.09169094264507294,0.07165724039077759,0.06180546060204506
0,128,transformer.h.0.mlp.c_proj.weight,pair_local_skew_hutchinson,0.2678070068359375,52653,0.0010629398748278618,0.0007499372004531324,1.6019047279769438e-06,0.004962713592459691,-3.390465657348324e-05,0.2707418203353882,0.2654908299446106,0.26725852489471436,0.2626495361328125,0.2705521881580353,0.2706298828125,0.2593671381473541,0.26788440346717834,0.2761671245098114
0,128,transformer.h.0.mlp.c_proj.weight,mix_025,0.12713623046875,24996,0.0006215514149516821,0.0005801213555969298,8.240976967499591e-08,0.000228323117662353,3.9461118270977796e-05,0.07862085849046707,0.1437782347202301,0.15850557386875153,0.1582489013671875,0.08780184388160706,0.132659912109375,0.12875880300998688,0.12819017469882965,0.12442779541015625
0,128,transformer.h.0.mlp.c_proj.weight,mix_050,0.1184132918715477,23281,0.0006206200923770666,0.00057901197578758,7.337857255151903e-08,0.0001792678265313205,3.500035091972145e-05,0.07413572818040848,0.13305209577083588,0.1476086974143982,0.148040771484375,0.08263790607452393,0.1222381591796875,0.12190009653568268,0.11966310441493988,0.11363881826400757
0,128,transformer.h.0.mlp.c_proj.weight,mix_075,0.1020304337143898,20060,0.0006200562347657979,0.000576841935981065,5.7202004910550386e-08,7.695433498731303e-05,2.7631222699880533e-05,0.06670673936605453,0.11186907440423965,0.12721751630306244,0.127471923828125,0.07402639836072922,0.1029205322265625,0.10842927545309067,0.10382071882486343,0.09378708899021149
0,128,transformer.h.1.attn.c_attn.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.attn.c_attn.weight,pair_local_frechet_hutchinson,0.0710720494389534,15720,0.0001051572326105088,3.411386569496244e-05,1.0804719785539874e-08,-0.0013486133787485631,0.0016999119776951901,0.05739063769578934,0.06481210887432098,0.09120302647352219,0.0598958320915699,0.0625,0.0912543386220932,0.0923401489853859,0.06362862884998322,0.0574728399515152
0,128,transformer.h.1.attn.c_attn.weight,pair_local_skew_hutchinson,0.41126391291618347,90965,9.991117258323357e-05,3.8749738450860605e-05,3.4351835154211585e-08,0.01818521492867275,-0.00019142580154330572,0.5261470675468445,0.46032020449638367,0.24583852291107178,0.5410834550857544,0.4567409157752991,0.2340494841337204,0.24082420766353607,0.4868886470794678,0.5037881135940552
0,128,transformer.h.1.attn.c_attn.weight,mix_025,0.6634928584098816,146754,0.0002302992215845734,0.00011537216050783172,9.653359001049466e-08,0.041001628506309215,0.015564505840813871,0.45601513981819153,0.6084944605827332,0.9276348948478699,0.5213758945465088,0.5044605135917664,0.9640434980392456,0.953953206539154,0.5265019536018372,0.5141729712486267
0,128,transformer.h.1.attn.c_attn.weight,mix_050,0.6227303743362427,137738,0.00014720161561854184,8.315061859320849e-05,3.374819357304659e-08,0.012701615301402892,0.0053726061992202265,0.44956228137016296,0.5960347056388855,0.8234028816223145,0.5171440839767456,0.49016839265823364,0.8592122197151184,0.8533928990364075,0.5138826370239258,0.5042128562927246
0,128,transformer.h.1.attn.c_attn.weight,mix_075,0.5061984658241272,111963,9.628990665078163e-05,4.2541545553831384e-05,1.0427295471515663e-08,0.003381614995429566,0.0016191706068916514,0.43197107315063477,0.5547192692756653,0.5304352641105652,0.504150390625,0.4544050991535187,0.5552164912223816,0.5590963363647461,0.48099786043167114,0.4792645573616028
0,128,transformer.h.1.attn.c_proj.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.attn.c_proj.weight,pair_local_frechet_hutchinson,0.0898844376206398,6627,0.000706705148331821,0.000614154792856425,2.5737060127539735e-07,-0.0027780715160491388,0.006741145359822168,0.08758734166622162,0.08820009231567383,0.09391697496175766,0.0856119766831398,0.09153395146131516,0.0926513671875,0.11796136200428009,0.08157810568809509,0.0703658014535904
0,128,transformer.h.1.attn.c_proj.weight,pair_local_skew_hutchinson,0.1521538645029068,11218,0.0009218850173056126,0.0006812704959884286,1.0455346455273684e-06,0.04668193412935021,-0.0017683690438839944,0.15121249854564667,0.15098930895328522,0.15429510176181793,0.1494954377412796,0.15463492274284363,0.1537272185087204,0.1563090831041336,0.15477900207042694,0.14529387652873993
0,128,transformer.h.1.attn.c_proj.weight,mix_025,0.0806477889418602,5946,0.0006760499672964215,0.0006317803636193275,5.2828831087481376e-08,-0.0001774810969105417,0.0013399819331597544,0.06621454656124115,0.0907132625579834,0.08471023291349411,0.0865885391831398,0.07290414720773697,0.0845540389418602,0.08392930775880814,0.08141854405403137,0.07657213509082794
0,128,transformer.h.1.attn.c_proj.weight,mix_050,0.0741102397441864,5464,0.0006646881811320782,0.0006125899963080883,4.880098813941913e-08,-0.002291021345804858,0.0011857566297396036,0.0672420859336853,0.0782272219657898,0.07673653960227966,0.0762532576918602,0.06911057978868484,0.0778401717543602,0.08372379839420319,0.07168501615524292,0.06699547916650772
0,128,transformer.h.1.attn.c_proj.weight,mix_075,0.0777859166264534,5735,0.0006616818718612194,0.0006058195722289383,6.59567831462482e-08,-0.0029721075503420726,0.0015692125899141151,0.0732429102063179,0.07934418320655823,0.08072338998317719,0.0758870467543602,0.07726112008094788,0.0807291641831398,0.09482120722532272,0.07352002710103989,0.06514590978622437
0,128,transformer.h.1.mlp.w1.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w1.weight,pair_local_frechet_hutchinson,0.0737050399184227,14491,0.00012643112859223038,0.00011219341104151681,6.91122625795515e-09,-0.00014139787840376536,5.7107211709400316e-05,0.06941939890384674,0.06778266280889511,0.08409241586923599,0.0720062255859375,0.07093394547700882,0.0782928466796875,0.08793020993471146,0.06993687152862549,0.06336215883493423
0,128,transformer.h.1.mlp.w1.weight,pair_local_skew_hutchinson,0.253326416015625,49806,0.000206001044716686,0.00014432119496632367,6.159527998761405e-08,0.0037499634477477363,-2.2177701516284063e-05,0.2808218002319336,0.25623074173927307,0.22283872961997986,0.2667694091796875,0.25347715616226196,0.2388763427734375,0.21863102912902832,0.25525835156440735,0.2860313355922699
0,128,transformer.h.1.mlp.w1.weight,mix_025,0.3913625180721283,76945,0.0001432113058399409,0.00012577981397043914,1.66449574123817e-08,0.0008937550746042103,0.00016185351844691764,0.26801374554634094,0.4336385130882263,0.4711548984050751,0.34600830078125,0.32300543785095215,0.509002685546875,0.4142507016658783,0.38838523626327515,0.37154173851013184
0,128,transformer.h.1.mlp.w1.weight,mix_050,0.3716227114200592,73064,0.0001400942273903638,0.00012484542094171047,1.4641432066753168e-08,0.0007589787322212359,0.0001435072011888677,0.24945670366287231,0.4111689627170563,0.4530448019504547,0.3356781005859375,0.3046875,0.4781494140625,0.3981597125530243,0.36830925941467285,0.3484995663166046
0,128,transformer.h.1.mlp.w1.weight,mix_075,0.3232472836971283,63553,0.0001346935168839991,0.0001225948944920674,1.1110358855148661e-08,0.0005315826940994875,0.00010950235825324224,0.21166443824768066,0.35349908471107483,0.4036620855331421,0.308258056640625,0.2625177502632141,0.402252197265625,0.3558669090270996,0.3198246657848358,0.2941538989543915
0,128,transformer.h.1.mlp.w2.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.w2.weight,pair_local_frechet_hutchinson,0.0758463516831398,14912,0.0001252725487574935,0.00010899247718043625,6.8801218056080415e-09,-0.00014890601430569088,6.708936175109507e-05,0.07100692391395569,0.06847081333398819,0.08828470855951309,0.072662353515625,0.07640861719846725,0.0784149169921875,0.09258488565683365,0.07089429348707199,0.06420986354351044
0,128,transformer.h.1.mlp.w2.weight,pair_local_skew_hutchinson,0.2574005126953125,50607,0.0002028348681051284,0.0001426200324203819,5.964802340940878e-08,0.003975418176091149,-2.4476479167272762e-05,0.2807293236255646,0.2626783847808838,0.22863395512104034,0.277679443359375,0.2535659372806549,0.2414703369140625,0.2210816740989685,0.26354604959487915,0.2873876690864563
0,128,transformer.h.1.mlp.w2.weight,mix_025,0.3978424072265625,78219,0.0001468179252697155,0.0001240748242707923,1.967118201662288e-08,0.0011108767293281912,0.00021380397135487087,0.2782941162586212,0.441851407289505,0.472048819065094,0.3692779541015625,0.3162878751754761,0.5081329345703125,0.41952189803123474,0.39234957098960876,0.3818221092224121
0,128,transformer.h.1.mlp.w2.weight,mix_050,0.3775634765625,74232,0.00014248433581087738,0.00012293930922169238,1.6763095800342853e-08,0.0009045158082864258,0.00018118972427060316,0.2594904601573944,0.4185291528701782,0.4534301161766052,0.3566131591796875,0.2986801564693451,0.4772186279296875,0.40352338552474976,0.37167519330978394,0.3576701879501343
0,128,transformer.h.1.mlp.w2.weight,mix_075,0.3259023129940033,64075,0.00013583523104898632,0.00012104176130378619,1.2188560383208369e-08,0.0005994487645235573,0.00013124772430435426,0.21695102751255035,0.3566705584526062,0.4031534790992737,0.3218231201171875,0.2564956247806549,0.399078369140625,0.36096853017807007,0.3198695480823517,0.2970515191555023
0,128,transformer.h.1.mlp.c_proj.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.1.mlp.c_proj.weight,pair_local_frechet_hutchinson,0.0999247208237648,19646,0.0005224450724199414,0.0004276659165043384,2.3691910655543325e-07,-0.0003388873851113797,0.00025443241744150407,0.08870085328817368,0.09370792657136917,0.11755367368459702,0.100006103515625,0.09849964827299118,0.10107421875,0.13777531683444977,0.08911527693271637,0.0732109546661377
0,128,transformer.h.1.mlp.c_proj.weight,pair_local_skew_hutchinson,0.3250885009765625,63915,0.0008653977420181036,0.0006249937578104436,1.0732384225775604e-06,0.00866694948475815,-5.047416171573263e-05,0.3311755359172821,0.3267660140991211,0.31727316975593567,0.3209991455078125,0.3258611559867859,0.32861328125,0.30637627840042114,0.3252251446247101,0.3436599373817444
0,128,transformer.h.1.mlp.c_proj.weight,mix_025,0.1533152312040329,30143,0.00048034993233159184,0.000446589314378798,5.855805795818014e-08,0.00039782085576313696,6.755120945216715e-05,0.09475809335708618,0.1672351360321045,0.1975308656692505,0.17181396484375,0.09940222650766373,0.1879425048828125,0.16229712963104248,0.15466894209384918,0.14293861389160156
0,128,transformer.h.1.mlp.c_proj.weight,mix_050,0.1387074738740921,27271,0.0004802074399776757,0.00044626687304116786,5.024635996164761e-08,0.00026992172225136284,5.853910156285093e-05,0.08588030189275742,0.1498967707157135,0.1800064742565155,0.156463623046875,0.09204841405153275,0.1668853759765625,0.1516314446926117,0.13909582793712616,0.1253833919763565
0,128,transformer.h.1.mlp.c_proj.weight,mix_075,0.114715576171875,22554,0.00047885143430903554,0.0004432814894244075,3.771777201677651e-08,4.500280263465421e-05,4.230680858001844e-05,0.07441315799951553,0.12021661549806595,0.1493503451347351,0.130279541015625,0.08096590638160706,0.13250732421875,0.13187219202518463,0.11408311873674393,0.09821057319641113
0,128,transformer.h.2.attn.c_attn.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.2.attn.c_attn.weight,pair_local_frechet_hutchinson,0.06692618131637573,14803,7.634349458385259e-05,1.9676092051668093e-05,3.942951298796515e-09,-0.0013156502526407018,0.0012467157461843435,0.05600690469145775,0.06042392551898956,0.08454467356204987,0.0587836354970932,0.05946473777294159,0.0829264298081398,0.08361304551362991,0.06192654371261597,0.05539039149880409
0,128,transformer.h.2.attn.c_attn.weight,pair_local_skew_hutchinson,0.40719038248062134,90064,6.553475395776331e-05,2.3409524146700278e-05,1.6644316147562677e-08,0.014943680145668436,-0.00019513527353291584,0.5343535542488098,0.4709715247154236,0.21431408822536469,0.5470784306526184,0.46667811274528503,0.2043728232383728,0.20991629362106323,0.496343195438385,0.5126111507415771
0,128,transformer.h.2.attn.c_attn.weight,mix_025,0.6407199501991272,141717,0.0001875609450507909,0.00013636007497552782,6.25144238597386e-08,0.045799489119005235,0.018990859559788017,0.39437738060951233,0.5851173996925354,0.9443492889404297,0.3977321982383728,0.5593063831329346,0.9646538496017456,0.955939769744873,0.4968617856502533,0.4737159311771393
0,128,transformer.h.2.attn.c_attn.weight,mix_050,0.599609375,132624,0.0001171985495602712,6.697726348647848e-05,2.078127181448508e-08,0.013666382687027776,0.006236883339442372,0.38974669575691223,0.578096330165863,0.8316367864608765,0.3951280415058136,0.5495803356170654,0.8526475429534912,0.8474058508872986,0.4873274564743042,0.46749597787857056
0,128,transformer.h.2.attn.c_attn.weight,mix_075,0.48546910285949707,107378,7.537184137618169e-05,3.274228220107034e-05,5.964130078695007e-09,0.0035132094659347172,0.0017254054121206314,0.3775123059749603,0.5487353801727295,0.5282431840896606,0.3878309428691864,0.5197951793670654,0.5441080927848816,0.5461358428001404,0.4615834653377533,0.4494115710258484
0,128,transformer.h.2.attn.c_proj.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.2.attn.c_proj.weight,pair_local_frechet_hutchinson,0.0834147110581398,6150,0.0005624047480523586,0.0004985721316188574,1.0913056058825532e-07,-0.0031178835529873886,0.00474481224470082,0.08002465963363647,0.07910483330488205,0.0912453755736351,0.0814208984375,0.08319561183452606,0.0851236954331398,0.10382243990898132,0.07655178010463715,0.07007808983325958
0,128,transformer.h.2.attn.c_proj.weight,pair_local_skew_hutchinson,0.1383734792470932,10202,0.000718314026016742,0.0005489385803230107,5.791375770058949e-07,0.043756462179214334,-0.0019514161456805933,0.13538840413093567,0.13599011301994324,0.14381422102451324,0.1336669921875,0.13998648524284363,0.1411539763212204,0.1413070261478424,0.13906174898147583,0.13473078608512878
0,128,transformer.h.2.attn.c_proj.weight,mix_025,0.0769585520029068,5674,0.000555166625417769,0.0005181928281672299,3.418237781716016e-08,-0.0004068450905573247,0.0014624603803445422,0.06136456876993179,0.085607148706913,0.08364159613847733,0.096923828125,0.060321513563394547,0.0751546248793602,0.08512125164270401,0.0734003484249115,0.07246197760105133
0,128,transformer.h.2.attn.c_proj.weight,mix_050,0.0712619349360466,5254,0.0005476438673213124,0.000504651281516999,3.309801144268931e-08,-0.0027118699117236,0.0013685654469804708,0.062063295394182205,0.07427796721458435,0.07735306024551392,0.078857421875,0.06456580758094788,0.0706787109375,0.08117550611495972,0.0666985809803009,0.06605014204978943
0,128,transformer.h.2.attn.c_proj.weight,mix_075,0.0744357630610466,5488,0.0005435170023702085,0.0004959793877787888,4.113936569183352e-08,-0.0033081609746003775,0.001668633275854987,0.06962597370147705,0.07236317545175552,0.08138100802898407,0.07470703125,0.07286658883094788,0.0756429061293602,0.08721742779016495,0.0700494647026062,0.06617344915866852
0,128,transformer.h.2.mlp.w1.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.2.mlp.w1.weight,pair_local_frechet_hutchinson,0.1030324324965477,20257,0.00011292335693724453,8.992932998808101e-05,1.3458468117732991e-08,-0.000283103482137452,0.0003221748732410071,0.09340176731348038,0.0958920493721962,0.12001972645521164,0.0968475341796875,0.10101503133773804,0.1110992431640625,0.1432468742132187,0.09019238501787186,0.0760469138622284
0,128,transformer.h.2.mlp.w1.weight,pair_local_skew_hutchinson,0.3360392153263092,66068,0.0001788065565051511,0.00012846183381043375,4.76231072354949e-08,0.008540345339821304,-3.836462377439541e-05,0.3685208261013031,0.34019985795021057,0.29927098751068115,0.3562164306640625,0.3326822817325592,0.3204498291015625,0.29617300629615784,0.3368488848209381,0.37507128715515137
0,128,transformer.h.2.mlp.w1.weight,mix_025,0.3948211669921875,77625,0.00010934851161437109,9.484259499004111e-05,9.870316119986455e-09,0.0015239346774644392,0.000252592831898119,0.28279465436935425,0.44659367203712463,0.4535071849822998,0.4411163330078125,0.3076024055480957,0.43505859375,0.4042940139770508,0.3965233564376831,0.3835945725440979
0,128,transformer.h.2.mlp.w1.weight,mix_050,0.3629048764705658,71350,0.00010596019274089485,9.312328620580956e-05,8.196146872307963e-09,0.0011729369647875095,0.00020946800754592507,0.25446587800979614,0.40891003608703613,0.4239453673362732,0.41766357421875,0.28164950013160706,0.38885498046875,0.3805428445339203,0.36504802107810974,0.34305882453918457
0,128,transformer.h.2.mlp.w1.weight,mix_075,0.2965444028377533,58303,0.00010126865527126938,9.047164348885417e-05,5.742539332942442e-09,0.0006898477299339951,0.00014587084538881742,0.20150737464427948,0.33182239532470703,0.3552349805831909,0.3608551025390625,0.22989168763160706,0.29840087890625,0.3271527886390686,0.2962181866168976,0.26627209782600403
0,128,transformer.h.2.mlp.w2.weight,mse,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,128,transformer.h.2.mlp.w2.weight,pair_local_frechet_hutchinson,0.1037699356675148,20402,0.00010771190864033997,8.510436600772664e-05,1.2973281116046564e-08,-0.0002812627185617497,0.000334278119681538,0.09588323533535004,0.09580229222774506,0.11986560374498367,0.09735107421875,0.10154770314693451,0.112274169921875,0.14236833155155182,0.09085061401128769,0.07848214358091354
0,128,transformer.h.2.mlp.w2.weight,pair_local_skew_hutchinson,0.3361460268497467,66089,0.00017015541379805654,0.0001223674917127937,4.3383082015679975e-08,0.008717955530167139,-3.7966777445137194e-05,0.3596738576889038,0.34419411420822144,0.3043263852596283,0.3610687255859375,0.3280806243419647,0.318603515625,0.2997641861438751,0.34266823530197144,0.3658081591129303
0,128,transformer.h.2.mlp.w2.weight,mix_025,0.424896240234375,83538,0.00010715042299125344,9.048552601598203e-05,1.041323649531023e-08,0.0017856797628470129,0.0002945530365275626,0.3057135343551636,0.4785178005695343,0.48883339762687683,0.4459686279296875,0.37744140625,0.451141357421875,0.4344877600669861,0.4260389506816864,0.4141274094581604
0,128,transformer.h.2.mlp.w2.weight,mix_050,0.3921101987361908,77092,0.00010289662168361247,8.876614447217435e-05,8.459815958872241e-09,0.0013313265687918277,0.0002385819596907213,0.27339282631874084,0.441971093416214,0.45945653319358826,0.424072265625,0.3461470305919647,0.40576171875,0.41016629338264465,0.3932022750377655,0.3729288876056671
0,128,transformer.h.2.mlp.w2.weight,mix_075,0.3213958740234375,63189,9.763857087818906e-05,8.615662227384746e-05,5.858848961537433e-09,0.0007728311942123144,0.00016455043052725736,0.21685855090618134,0.35861533880233765,0.3875865042209625,0.3683013916015625,0.27858665585517883,0.3171539306640625,0.3544951379299164,0.3202136158943176,0.2895146608352661
