seed,update,parameter_id,parameter_name,shape,rank_label,kind,residual_norm,residual_over_matrix_norm,max_abs_residual,max_abs_matrix,rms_residual,rms_matrix,block_absmax_mean,block_absmax_median,block_absmax_max,matrix_block_absmax_mean,matrix_block_absmax_median,max_abs_ratio_to_matrix,direct_max_abs,direct_block_absmax_mean
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_50,residual,0.7735586166381836,0.6809394359588623,0.010158300399780273,0.025369351729750633,0.0020144768059253693,0.00295837945304811,0.0077838352881371975,0.007808953523635864,0.010158300399780273,0.012766150757670403,0.012503311038017273,0.40041622519493103,0.0028540529310703278,0.001434897305443883
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_75,residual,0.5514970421791077,0.4854655861854553,0.0075425333343446255,0.025369351729750633,0.0014361913781613111,0.00295837945304811,0.005404511000961065,0.005342656746506691,0.0075425333343446255,0.012766150757670403,0.012503311038017273,0.29730886220932007,0.0028540529310703278,0.001434897305443883
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",energy_90,residual,0.35836467146873474,0.31545722484588623,0.004632046911865473,0.025369351729750633,0.0009332419722341001,0.00295837945304811,0.0034623071551322937,0.003448380623012781,0.004632046911865473,0.012766150757670403,0.012503311038017273,0.18258436024188995,0.0028540529310703278,0.001434897305443883
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_1,residual,0.24902941286563873,0.8511626124382019,0.003615943482145667,0.004340743646025658,0.00039713323349133134,0.0004665781743824482,0.0018169853137806058,0.0016843740595504642,0.003615943482145667,0.002032747957855463,0.0019124761456623673,0.8330239653587341,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_2,residual,0.22737285494804382,0.7771422266960144,0.00351658184081316,0.004340743646025658,0.0003625974932219833,0.0004665781743824482,0.0016434307908639312,0.0015214846935123205,0.00351658184081316,0.002032747957855463,0.0019124761456623673,0.8101335167884827,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_4,residual,0.20357218384742737,0.6957934498786926,0.003311352338641882,0.004340743646025658,0.00032464167452417314,0.0004665781743824482,0.001476771547459066,0.0013787036295980215,0.003311352338641882,0.002032747957855463,0.0019124761456623673,0.7628536820411682,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_8,residual,0.18412695825099945,0.6293312311172485,0.0028932325076311827,0.004340743646025658,0.00029363183421082795,0.0004665781743824482,0.0012943907640874386,0.0012452772352844477,0.0028932325076311827,0.002032747957855463,0.0019124761456623673,0.6665292382240295,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",fixed_16,residual,0.16351105272769928,0.5588676929473877,0.0020915144123136997,0.004340743646025658,0.00026075507048517466,0.0004665781743824482,0.001129457727074623,0.001109781675040722,0.0020915144123136997,0.002032747957855463,0.0019124761456623673,0.48183318972587585,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_25,residual,0.24902941286563873,0.8511626124382019,0.003615943482145667,0.004340743646025658,0.00039713323349133134,0.0004665781743824482,0.0018169853137806058,0.0016843740595504642,0.003615943482145667,0.002032747957855463,0.0019124761456623673,0.8330239653587341,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_50,residual,0.20357218384742737,0.6957934498786926,0.003311352338641882,0.004340743646025658,0.00032464167452417314,0.0004665781743824482,0.001476771547459066,0.0013787036295980215,0.003311352338641882,0.002032747957855463,0.0019124761456623673,0.7628536820411682,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_75,residual,0.14563842117786407,0.4977804720401764,0.0014510068576782942,0.004340743646025658,0.00023225316544994712,0.0004665781743824482,0.0009729701559990644,0.0009531091200187802,0.0014510068576782942,0.002032747957855463,0.0019124761456623673,0.33427610993385315,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",energy_90,residual,0.0921192467212677,0.31485623121261597,0.0007656079833395779,0.004340743646025658,0.00014690491661895066,0.0004665781743824482,0.0005630675586871803,0.0005513082724064589,0.0007656079833395779,0.002032747957855463,0.0019124761456623673,0.17637714743614197,0.0004883336368948221,0.0002284180955030024
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_1,residual,0.2434464991092682,0.8607166409492493,0.003989762626588345,0.004071235656738281,0.0003882298187818378,0.0004510547732934356,0.0017893840558826923,0.0016579171642661095,0.003989762626588345,0.0019557897467166185,0.0018255203031003475,0.979988157749176,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_2,residual,0.22390000522136688,0.7916091084480286,0.003799554193392396,0.004071235656738281,0.00035705885966308415,0.0004510547732934356,0.0016146739944815636,0.0014781103236600757,0.003799554193392396,0.0019557897467166185,0.0018255203031003475,0.9332680702209473,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_4,residual,0.2006998360157013,0.7095838189125061,0.002989496337249875,0.004071235656738281,0.00032006108085624874,0.0004510547732934356,0.0014317674795165658,0.0013273858930915594,0.002989496337249875,0.0019557897467166185,0.0018255203031003475,0.7342970371246338,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_8,residual,0.17988571524620056,0.6359944939613342,0.0024946858175098896,0.004071235656738281,0.0002868682786356658,0.0004510547732934356,0.0012550681130960584,0.00119510549120605,0.0024946858175098896,0.0019557897467166185,0.0018255203031003475,0.6127588748931885,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",fixed_16,residual,0.1592123657464981,0.5629028677940369,0.0016784872859716415,0.004071235656738281,0.00025389977963641286,0.0004510547732934356,0.0010768851498141885,0.0010290109785273671,0.0016784872859716415,0.0019557897467166185,0.0018255203031003475,0.41227957606315613,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_25,residual,0.2434464991092682,0.8607166409492493,0.003989762626588345,0.004071235656738281,0.0003882298187818378,0.0004510547732934356,0.0017893840558826923,0.0016579171642661095,0.003989762626588345,0.0019557897467166185,0.0018255203031003475,0.979988157749176,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_50,residual,0.19281047582626343,0.6816905736923218,0.002927935915067792,0.004071235656738281,0.00030747990240342915,0.0004510547732934356,0.0013714138185605407,0.001283926423639059,0.002927935915067792,0.0019557897467166185,0.0018255203031003475,0.7191762328147888,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_75,residual,0.14076074957847595,0.4976663291454315,0.0015409478219226003,0.004071235656738281,0.0002244746283395216,0.0004510547732934356,0.0009201650973409414,0.0008896563085727394,0.0015409478219226003,0.0019557897467166185,0.0018255203031003475,0.37849634885787964,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",energy_90,residual,0.08914753794670105,0.3151853680610657,0.0007324533071368933,0.004071235656738281,0.00014216570707503706,0.0004510547732934356,0.0005363557138480246,0.0005306613747961819,0.0007324533071368933,0.0019557897467166185,0.0018255203031003475,0.1799093335866928,0.00045538507401943207,0.00021979620214551687
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_1,residual,0.903974711894989,0.9185985326766968,0.01887543313205242,0.020072950050234795,0.0014415913028642535,0.001569337910041213,0.009362226352095604,0.008953962475061417,0.01887543313205242,0.010803627781569958,0.010123621672391891,0.9403417706489563,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_2,residual,0.8475151658058167,0.8612256050109863,0.015950405970215797,0.020072950050234795,0.0013515533646568656,0.001569337910041213,0.008742050267755985,0.008500167168676853,0.015950405970215797,0.010803627781569958,0.010123621672391891,0.7946218848228455,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_4,residual,0.7590804100036621,0.7713602185249329,0.015406075865030289,0.020072950050234795,0.0012105251662433147,0.001569337910041213,0.007385001052170992,0.007145693525671959,0.015406075865030289,0.010803627781569958,0.010123621672391891,0.7675043344497681,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_8,residual,0.6642037034034729,0.6749486923217773,0.014695403166115284,0.020072950050234795,0.0010592222679406404,0.001569337910041213,0.006225913763046265,0.00604941276833415,0.014695403166115284,0.010803627781569958,0.010123621672391891,0.7320998311042786,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",fixed_16,residual,0.5522407293319702,0.5611744523048401,0.006679012905806303,0.020072950050234795,0.0008806723635643721,0.001569337910041213,0.004371319897472858,0.004276039078831673,0.006679012905806303,0.010803627781569958,0.010123621672391891,0.332736998796463,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_25,residual,0.8475151658058167,0.8612256050109863,0.015950405970215797,0.020072950050234795,0.0013515533646568656,0.001569337910041213,0.008742050267755985,0.008500167168676853,0.015950405970215797,0.010803627781569958,0.010123621672391891,0.7946218848228455,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_50,residual,0.6839251518249512,0.6949891448020935,0.015333903953433037,0.020072950050234795,0.0010906722163781524,0.001569337910041213,0.006466332823038101,0.006255661137402058,0.015333903953433037,0.010803627781569958,0.010123621672391891,0.763908863067627,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_75,residual,0.4888879954814911,0.4967968463897705,0.0061578406020998955,0.020072950050234795,0.0007796413265168667,0.001569337910041213,0.00364631786942482,0.0035601863637566566,0.0061578406020998955,0.010803627781569958,0.010123621672391891,0.3067730665206909,0.002205698750913143,0.001210430753417313
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",energy_90,residual,0.3102627396583557,0.3152819275856018,0.0028096558526158333,0.020072950050234795,0.0004947837442159653,0.001569337910041213,0.002012137556448579,0.0019761291332542896,0.0028096558526158333,0.010803627781569958,0.010123621672391891,0.1399722397327423,0.002205698750913143,0.001210430753417313
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_1,residual,0.2300092726945877,0.8235144019126892,0.0033010155893862247,0.004811533261090517,0.0003458229766692966,0.00041993550257757306,0.0008973386720754206,0.0002467245503794402,0.0033010155893862247,0.001103143091313541,0.000264149799477309,0.6860631108283997,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_2,residual,0.20402635633945465,0.7304863929748535,0.003072619903832674,0.004811533261090517,0.00030675719608552754,0.00041993550257757306,0.0008219217415899038,0.00023282990150619298,0.003072619903832674,0.001103143091313541,0.000264149799477309,0.6385947465896606,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_4,residual,0.17253030836582184,0.6177194118499756,0.0026723206974565983,0.004811533261090517,0.0002594021789263934,0.00041993550257757306,0.0006877024425193667,0.00022963077935855836,0.0026723206974565983,0.001103143091313541,0.000264149799477309,0.5553990006446838,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_8,residual,0.14165952801704407,0.5071911215782166,0.0019960093777626753,0.004811533261090517,0.00021298762294463813,0.00041993550257757306,0.0005765379755757749,0.0002117699768859893,0.0019960093777626753,0.001103143091313541,0.000264149799477309,0.4148385226726532,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",fixed_16,residual,0.10722086578607559,0.3838885724544525,0.0012582787312567234,0.004811533261090517,0.00016120845975819975,0.00041993550257757306,0.0004300836590118706,0.0001773878320818767,0.0012582787312567234,0.001103143091313541,0.000264149799477309,0.2615130543708801,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_25,residual,0.2300092726945877,0.8235144019126892,0.0033010155893862247,0.004811533261090517,0.0003458229766692966,0.00041993550257757306,0.0008973386720754206,0.0002467245503794402,0.0033010155893862247,0.001103143091313541,0.000264149799477309,0.6860631108283997,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_50,residual,0.18549995124340057,0.6641553044319153,0.002763196360319853,0.004811533261090517,0.0002789022692013532,0.00041993550257757306,0.0007309606880880892,0.00023314387362916023,0.002763196360319853,0.001103143091313541,0.000264149799477309,0.5742860436439514,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_75,residual,0.1362161934375763,0.48770207166671753,0.0018075855914503336,0.004811533261090517,0.00020480342209339142,0.00041993550257757306,0.0005447748117148876,0.00019103064551018178,0.0018075855914503336,0.001103143091313541,0.000264149799477309,0.3756776750087738,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",energy_90,residual,0.0882786437869072,0.31606870889663696,0.0010790963424369693,0.004811533261090517,0.00013272846990730613,0.00041993550257757306,0.0003594165900722146,0.0001574834604980424,0.0010790963424369693,0.001103143091313541,0.000264149799477309,0.22427286207675934,0.0005412977188825607,0.00012403092114254832
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_1,residual,0.7322124242782593,0.7749552130699158,0.011400988325476646,0.016164418309926987,0.0019068049732595682,0.0024605344515293837,0.00749825919046998,0.007201256696134806,0.011400988325476646,0.010214416310191154,0.00957934558391571,0.7053138613700867,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_2,residual,0.6613782644271851,0.6999861001968384,0.009071185253560543,0.016164418309926987,0.001722340821288526,0.0024605344515293837,0.006707803346216679,0.00652857543900609,0.009071185253560543,0.010214416310191154,0.00957934558391571,0.5611822605133057,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_4,residual,0.5653029680252075,0.59830242395401,0.007368425372987986,0.016164418309926987,0.0014721440384164453,0.0024605344515293837,0.005761271808296442,0.005610462743788958,0.007368425372987986,0.010214416310191154,0.00957934558391571,0.4558422863483429,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_8,residual,0.45865824818611145,0.48543235659599304,0.006429832894355059,0.016164418309926987,0.001194423297420144,0.0024605344515293837,0.004546512849628925,0.004513747990131378,0.006429832894355059,0.010214416310191154,0.00957934558391571,0.39777693152427673,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",fixed_16,residual,0.3496873378753662,0.3701002895832062,0.004331556148827076,0.016164418309926987,0.0009106445359066129,0.0024605344515293837,0.003380347276106477,0.003365917829796672,0.004331556148827076,0.010214416310191154,0.00957934558391571,0.2679685652256012,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_25,residual,0.7322124242782593,0.7749552130699158,0.011400988325476646,0.016164418309926987,0.0019068049732595682,0.0024605344515293837,0.00749825919046998,0.007201256696134806,0.011400988325476646,0.010214416310191154,0.00957934558391571,0.7053138613700867,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_50,residual,0.6613782644271851,0.6999861001968384,0.009071185253560543,0.016164418309926987,0.001722340821288526,0.0024605344515293837,0.006707803346216679,0.00652857543900609,0.009071185253560543,0.010214416310191154,0.00957934558391571,0.5611822605133057,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_75,residual,0.45865824818611145,0.48543235659599304,0.006429832894355059,0.016164418309926987,0.001194423297420144,0.0024605344515293837,0.004546512849628925,0.004513747990131378,0.006429832894355059,0.010214416310191154,0.00957934558391571,0.39777693152427673,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",energy_90,residual,0.2954399585723877,0.3126862049102783,0.0037441235035657883,0.016164418309926987,0.0007693754159845412,0.0024605344515293837,0.002816394902765751,0.0028096321038901806,0.0037441235035657883,0.010214416310191154,0.00957934558391571,0.2316274791955948,0.0018184976652264595,0.0011481639230623841
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_1,residual,0.19230198860168457,0.8595951199531555,0.005273354705423117,0.007158670108765364,0.0003066689823754132,0.0003567597595974803,0.0014719030587002635,0.0012222637888044119,0.005273354705423117,0.0017153476364910603,0.001542228157632053,0.7366389036178589,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_2,residual,0.17297713458538055,0.7732124924659729,0.004692176356911659,0.007158670108765364,0.0002758509945124388,0.0003567597595974803,0.0013434188440442085,0.0011405032128095627,0.004692176356911659,0.0017153476364910603,0.001542228157632053,0.655453622341156,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_4,residual,0.15225256979465485,0.6805731654167175,0.003466671332716942,0.007158670108765364,0.0002428012085147202,0.0003567597595974803,0.0011736600426957011,0.0010403848718851805,0.003466671332716942,0.0017153476364910603,0.001542228157632053,0.4842619299888611,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_8,residual,0.13406819105148315,0.5992884635925293,0.0024255989119410515,0.007158670108765364,0.00021380178804975003,0.0003567597595974803,0.001012807828374207,0.0009442425798624754,0.0024255989119410515,0.0017153476364910603,0.001542228157632053,0.3388337194919586,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",fixed_16,residual,0.11320894956588745,0.5060470700263977,0.0017194364918395877,0.007158670108765364,0.00018053705571219325,0.0003567597595974803,0.0008202348835766315,0.000755189685150981,0.0017194364918395877,0.0017153476364910603,0.001542228157632053,0.24018937349319458,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_25,residual,0.19230198860168457,0.8595951199531555,0.005273354705423117,0.007158670108765364,0.0003066689823754132,0.0003567597595974803,0.0014719030587002635,0.0012222637888044119,0.005273354705423117,0.0017153476364910603,0.001542228157632053,0.7366389036178589,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_50,residual,0.15225256979465485,0.6805731654167175,0.003466671332716942,0.007158670108765364,0.0002428012085147202,0.0003567597595974803,0.0011736600426957011,0.0010403848718851805,0.003466671332716942,0.0017153476364910603,0.001542228157632053,0.4842619299888611,0.000805350486189127,0.0001927045377669856
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",energy_75,residual,0.11151387542486191,0.4984700679779053,0.001578612602315843,0.007158670108765364,0.00017783402290660888,0.0003567597595974803,0.0008054709178395569,0.000749824452213943,0.001578612602315843,0.0017153476364910603,0.001542228157632053,0.2205175757408142,0.000805350486189127,0.0001927045377669856
