seed,update,parameter_id,parameter_name,shape,effective_rank,total_residual_energy,projected_residual_energy,unresolved_residual_energy,raw_relative_l2,raw_cosine,baseline_update_cosine,baseline_update_relative_l2,baseline_polar_cosine,baseline_polar_relative_l2,block,readout,removed_residual_energy,removed_residual_fraction,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,update_cosine_gain,update_l2_reduction
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17734573781490326,0.9843327403068542,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,MT,production,3.198814738425426e-05,0.00879600212370867,1.0032678842544556,0.8645734786987305,0.6258814334869385,0.9989888072013855,0.0016188621520996094,0.0016803741455078125
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17734573781490326,0.9843327403068542,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,MT,polar,3.198814738425426e-05,0.00879600212370867,1.0032678842544556,0.8261175155639648,0.65876704454422,1.000000238418579,0.0021185874938964844,0.0025603771209716797
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1778816133737564,0.9842405319213867,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,TH,production,1.0166091669816524e-05,0.0027954405375016952,1.0033619403839111,0.8662502765655518,0.6242687702178955,0.9985635280609131,6.198883056640625e-06,3.5762786865234375e-06
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1778816133737564,0.9842405319213867,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,TH,polar,1.0166091669816524e-05,0.0027954405375016952,1.0033619403839111,0.8286489844322205,0.6566720008850098,1.0000008344650269,2.3543834686279297e-05,2.8908252716064453e-05
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17788967490196228,0.9842396378517151,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,TM,production,9.84607140708249e-06,0.002707442352523219,1.003363013267517,0.8666760325431824,0.6239843964576721,0.9987903237342834,-0.00027817487716674805,-0.0004221796989440918
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17788967490196228,0.9842396378517151,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,TM,polar,9.84607140708249e-06,0.002707442352523219,1.003363013267517,0.8287075161933899,0.6566248536109924,0.9999998807907104,-2.3603439331054688e-05,-2.962350845336914e-05
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17789433896541595,0.9842385649681091,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,TT,production,9.65343315328937e-06,0.0026544712795467987,1.00336492061615,0.8674925565719604,0.6234962344169617,0.9993777871131897,-0.0007663369178771973,-0.001238703727722168
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17789433896541595,0.9842385649681091,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,TT,polar,9.65343315328937e-06,0.0026544712795467987,1.00336492061615,0.8288797736167908,0.6564813852310181,1.000000238418579,-0.00016707181930541992,-0.00020188093185424805
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18819069862365723,0.9827122092247009,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HH,production,0.0008859621593728662,0.01901561342000968,1.0163711309432983,0.9396325349807739,0.5783228874206543,1.044547200202942,0.00028055906295776367,0.0002925395965576172
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18819069862365723,0.9827122092247009,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,HH,polar,0.0008859621593728662,0.01901561342000968,1.0163711309432983,0.9484541416168213,0.5502182245254517,1.000000238418579,0.00011903047561645508,0.00012576580047607422
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1889827400445938,0.982162594795227,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HM,production,0.000500489491969347,0.010742123237862541,1.0009487867355347,0.9397239089012146,0.5781846046447754,1.0444210767745972,0.00014227628707885742,0.00020116567611694336
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1889827400445938,0.982162594795227,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,HM,polar,0.000500489491969347,0.010742123237862541,1.0009487867355347,0.9484383463859558,0.5502328276634216,0.9999998211860657,0.00013363361358642578,0.00014156103134155273
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18902279436588287,0.982154905796051,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HT,production,0.00048091926146298647,0.010322082794924376,1.000956654548645,0.9397826194763184,0.5781412720680237,1.0444419384002686,9.894371032714844e-05,0.0001424551010131836
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18902279436588287,0.982154905796051,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,HT,polar,0.00048091926146298647,0.010322082794924376,1.000956654548645,0.9485187530517578,0.55015629529953,1.0000004768371582,5.710124969482422e-05,6.115436553955078e-05
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18900680541992188,0.9821578860282898,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MH,production,0.0004887195536866784,0.010489502294639609,1.0009535551071167,0.9397022128105164,0.5782189965248108,1.0444549322128296,0.0001766681671142578,0.00022286176681518555
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18900680541992188,0.9821578860282898,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,MH,polar,0.0004887195536866784,0.010489502294639609,1.0009535551071167,0.9484061598777771,0.5502641797065735,0.9999998807907104,0.00016498565673828125,0.00017374753952026367
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18901501595973969,0.9821575284004211,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MM,production,0.0004846764786634594,0.01040272482806694,1.0009838342666626,0.9348604679107666,0.5824047327041626,1.0440919399261475,0.0043624043464660645,0.005064606666564941
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18901501595973969,0.9821575284004211,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,MM,polar,0.0004846764786634594,0.01040272482806694,1.0009838342666626,0.9447712898254395,0.5537046194076538,0.9999998211860657,0.0036054253578186035,0.00380861759185791
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1890018880367279,0.9821587204933167,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MT,production,0.0004911408759653568,0.010541471702056736,1.0009527206420898,0.9375375509262085,0.5802195072174072,1.0445809364318848,0.0021771788597106934,0.002387523651123047
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1890018880367279,0.9821587204933167,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,MT,polar,0.0004911408759653568,0.010541471702056736,1.0009527206420898,0.94598788022995,0.552554726600647,0.9999998807907104,0.0024555325508117676,0.002592027187347412
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1889442801475525,0.9821702241897583,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TH,production,0.0005192240350879729,0.011144227126584454,1.0009409189224243,0.9397473335266113,0.5781945586204529,1.0444897413253784,0.00015223026275634766,0.00017774105072021484
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1889442801475525,0.9821702241897583,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,TH,polar,0.0005192240350879729,0.011144227126584454,1.0009409189224243,0.9485216736793518,0.550154447555542,1.000000238418579,5.525350570678711e-05,5.823373794555664e-05
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18900816142559052,0.9821578860282898,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TM,production,0.0004880210617557168,0.0104745103986589,1.0009535551071167,0.9373480081558228,0.5806004405021667,1.0450537204742432,0.002558112144470215,0.002577066421508789
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18900816142559052,0.9821578860282898,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,TM,polar,0.0004880210617557168,0.0104745103986589,1.0009535551071167,0.9459562301635742,0.5525844097137451,1.000000238418579,0.002485215663909912,0.0026236772537231445
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18902485072612762,0.9821537733078003,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TT,production,0.0004798998706974089,0.010300203372065197,1.0009597539901733,0.9424876570701599,0.5754244923591614,1.0438196659088135,-0.0026178359985351562,-0.002562582492828369
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18902485072612762,0.9821537733078003,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,TT,polar,0.0004798998706974089,0.010300203372065197,1.0009597539901733,0.9487665891647339,0.5499215722084045,1.0000003576278687,-0.00017762184143066406,-0.00018668174743652344
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1862410306930542,0.9829728603363037,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HH,production,3.510903115966357e-05,0.011686463179212264,1.0129283666610718,0.41500362753868103,0.9148233532905579,1.0103144645690918,0.0005440711975097656,0.0016026794910430908
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1862410306930542,0.9829728603363037,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,HH,polar,3.510903115966357e-05,0.011686463179212264,1.0129283666610718,0.4189929962158203,0.9122285842895508,1.000001311302185,5.4895877838134766e-05,0.0001323223114013672
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18676741421222687,0.9825849533081055,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HM,production,1.8298025679541752e-05,0.006090717866402503,1.0007133483886719,0.41653692722320557,0.9143118262290955,1.0115680694580078,3.254413604736328e-05,6.937980651855469e-05
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18676741421222687,0.9825849533081055,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,HM,polar,1.8298025679541752e-05,0.006090717866402503,1.0007133483886719,0.4190021753311157,0.9122257828712463,1.0000003576278687,5.2094459533691406e-05,0.00012314319610595703
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18680734932422638,0.982575535774231,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HT,production,1.7022137399180792e-05,0.00566602311075919,1.0007230043411255,0.41649165749549866,0.914326012134552,1.011527180671692,4.673004150390625e-05,0.00011464953422546387
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18680734932422638,0.982575535774231,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,HT,polar,1.7022137399180792e-05,0.00566602311075919,1.0007230043411255,0.41896870732307434,0.9122394919395447,1.0000005960464478,6.580352783203125e-05,0.00015661120414733887
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18695472180843353,0.9825495481491089,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MH,production,1.2307663382671308e-05,0.004096753746625048,1.0007493495941162,0.41654878854751587,0.9143056869506836,1.0115573406219482,2.6404857635498047e-05,5.751848220825195e-05
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18695472180843353,0.9825495481491089,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,MH,polar,1.2307663382671308e-05,0.004096753746625048,1.0007493495941162,0.41903582215309143,0.9122111201286316,1.0000009536743164,3.743171691894531e-05,8.949637413024902e-05
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1869257688522339,0.9825634360313416,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MM,production,1.3231569027993828e-05,0.004404286849889166,1.001160740852356,0.4159432649612427,0.9146903157234192,1.0129555463790894,0.00041103363037109375,0.0006630420684814453
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1869257688522339,0.9825634360313416,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,MM,polar,1.3231569027993828e-05,0.004404286849889166,1.001160740852356,0.4179975092411041,0.9126458168029785,1.0000008344650269,0.00047212839126586914,0.0011278092861175537
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1869550347328186,0.9825504422187805,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MT,production,1.2292889550735708e-05,0.004091836099021897,1.000748634338379,0.41578373312950134,0.9145879745483398,1.0112113952636719,0.00030869245529174805,0.0008225739002227783
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1869550347328186,0.9825504422187805,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,MT,polar,1.2292889550735708e-05,0.004091836099021897,1.000748634338379,0.4181827902793884,0.9125673174858093,1.0000017881393433,0.0003936290740966797,0.000942528247833252
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18698491156101227,0.9825441837310791,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TH,production,1.1344584891048726e-05,0.0037761814904481435,1.000754952430725,0.41651222109794617,0.9143171310424805,1.0115158557891846,3.784894943237305e-05,9.40859317779541e-05
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18698491156101227,0.9825441837310791,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,TH,polar,1.1344584891048726e-05,0.0037761814904481435,1.000754952430725,0.41901153326034546,0.9122220873832703,1.000000238418579,4.839897155761719e-05,0.0001137852668762207
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18697933852672577,0.9825437664985657,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TM,production,1.1514715879457071e-05,0.0038328116356274662,1.0007553100585938,0.4158064126968384,0.9145829677581787,1.0112593173980713,0.00030368566513061523,0.0007998943328857422
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18697933852672577,0.9825437664985657,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,TM,polar,1.1514715879457071e-05,0.0038328116356274662,1.0007553100585938,0.418216347694397,0.9125545024871826,1.0000004768371582,0.0003808140754699707,0.000908970832824707
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18696805834770203,0.9825489521026611,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TT,production,1.1879042176587973e-05,0.003954082024356696,1.0008368492126465,0.41431403160095215,0.9152519106864929,1.0118389129638672,0.0009726285934448242,0.0022922754287719727
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18696805834770203,0.9825489521026611,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,TT,polar,1.1879042176587973e-05,0.003954082024356696,1.0008368492126465,0.41527655720710754,0.9137786030769348,1.0000015497207642,0.001604914665222168,0.0038487613201141357
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18569445610046387,0.9830736517906189,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HH,production,3.345091317896731e-05,0.011980768981399404,1.012940526008606,0.4145817458629608,0.9150182008743286,1.010550618171692,0.0005051493644714355,0.0015529990196228027
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18569445610046387,0.9830736517906189,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,HH,polar,3.345091317896731e-05,0.011980768981399404,1.012940526008606,0.4197007119655609,0.9119322299957275,0.9999980330467224,5.1021575927734375e-05,0.00012168288230895996
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18624752759933472,0.9826892614364624,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HM,production,1.6990888980217278e-05,0.0060854516757581825,1.0012423992156982,0.4160234034061432,0.9145612120628357,1.0119576454162598,4.8160552978515625e-05,0.00011134147644042969
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18624752759933472,0.9826892614364624,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,HM,polar,1.6990888980217278e-05,0.0060854516757581825,1.0012423992156982,0.41968226432800293,0.9119385480880737,0.9999995231628418,5.733966827392578e-05,0.00014013051986694336
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.1862402707338333,0.9826909899711609,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HT,production,1.720629370538518e-05,0.006162600967196992,1.0012404918670654,0.4160551130771637,0.9145447611808777,1.0119338035583496,3.170967102050781e-05,7.963180541992188e-05
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.1862402707338333,0.9826909899711609,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,HT,polar,1.720629370538518e-05,0.006162600967196992,1.0012404918670654,0.41972270607948303,0.9119218587875366,0.9999993443489075,4.0650367736816406e-05,9.968876838684082e-05
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18644461035728455,0.9826536178588867,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,MH,production,1.111745586968027e-05,0.003981824643259383,1.0012785196304321,0.41605672240257263,0.9145463705062866,1.0119494199752808,3.331899642944336e-05,7.802248001098633e-05
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18644461035728455,0.9826536178588867,0.9118812084197998,0.4198223948478699,0.9118812084197998,0.4198223948478699,MH,polar,1.111745586968027e-05,0.003981824643259383,1.0012785196304321,0.4197258949279785,0.9119194149971008,1.0000005960464478,3.820657730102539e-05,9.649991989135742e-05
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18640339374542236,0.9826692938804626,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,MM,production,1.2347759366093669e-05,0.004422469772696532,1.0016778707504272,0.41543522477149963,0.9149314165115356,1.0132954120635986,0.0004183650016784668,0.0006995201110839844
