seed,update,parameter_id,parameter_name,shape,effective_rank,total_residual_energy,projected_residual_energy,unresolved_residual_energy,raw_relative_l2,raw_cosine,baseline_update_cosine,baseline_update_relative_l2,baseline_polar_cosine,baseline_polar_relative_l2,baseline_update_error
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",384,0.0012361218687146902,0.0005995879182592034,0.0006365339504554868,0.19071868062019348,0.9818148612976074,0.8176477551460266,0.5978707075119019,0.8237305879592896,0.5937591791152954,0.1823522448539734
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",384,0.001133061945438385,0.0005460567190311849,0.0005870052264072001,0.19136880338191986,0.9817338585853577,0.813329815864563,0.6043348908424377,0.8203402757644653,0.5994417667388916,0.186670184135437
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",384,0.01916300691664219,0.009456980042159557,0.009706026874482632,0.22534488141536713,0.9743679761886597,0.7820180058479309,0.654092013835907,0.7836956977844238,0.6577374339103699,0.2179819941520691
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",384,0.001847169711254537,0.0014878688380122185,0.00035930087324231863,0.1992119997739792,0.9801382422447205,0.49983328580856323,1.045671820640564,0.483845978975296,1.0160250663757324,0.5001667141914368
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",384,0.018345732241868973,0.018345732241868973,0.0,0.19287680089473724,0.9814147353172302,0.4918161630630493,1.0638861656188965,0.44480812549591064,1.0537487268447876,0.5081838369369507
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0009969008387997746,0.0004765302874147892,0.0005203705513849854,0.18826396763324738,0.9823281764984131,0.7732995748519897,0.6603935956954956,0.790567934513092,0.6472050547599792,0.22670042514801025
0,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.0010089102433994412,0.0005326137761585414,0.0004762964672408998,0.18625923991203308,0.9826819896697998,0.7690879702568054,0.6642627716064453,0.7912710905075073,0.6461188197135925,0.23091202974319458
0,128,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.015478847548365593,0.007465488743036985,0.008013358805328608,0.22489292919635773,0.9744769334793091,0.7648371458053589,0.6780970692634583,0.7701524496078491,0.6780168414115906,0.2351628541946411
0,128,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.0017370852874591947,0.0013994441833347082,0.00033764110412448645,0.18866373598575592,0.9822251200675964,0.4864068627357483,1.0690826177597046,0.4635249376296997,1.0358339548110962,0.5135931372642517
0,128,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.018364157527685165,0.018364159390330315,0.0,0.19307395815849304,0.98135906457901,0.47572165727615356,1.0856568813323975,0.426645964384079,1.0708463191986084,0.5242783427238464
0,128,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0009082297328859568,0.0004378107551019639,0.0004704189777839929,0.18852896988391876,0.9822323322296143,0.7339441180229187,0.7095725536346436,0.7601898312568665,0.6925521492958069,0.2660558819770813
0,128,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0008018612279556692,0.00037789452471770346,0.0004239667032379657,0.18941837549209595,0.9820935130119324,0.7387385368347168,0.7031890153884888,0.7625318169593811,0.6891639828681946,0.2612614631652832
0,128,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.013335203751921654,0.006360489409416914,0.00697471434250474,0.21865621209144592,0.9759160876274109,0.7455620169639587,0.7015199661254883,0.7561159729957581,0.6984114050865173,0.25443798303604126
0,128,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.001953811850398779,0.0015991373220458627,0.00035467452835291624,0.1879076510667801,0.9823611378669739,0.4633314907550812,1.1027864217758179,0.43245255947113037,1.0654102563858032,0.5366685092449188
0,128,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.025369836017489433,0.025369834154844284,1.862645149230957e-09,0.18804746866226196,0.9823344349861145,0.4410986006259918,1.1408506631851196,0.38394561409950256,1.1100044250488281,0.5589013993740082
0,128,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0008442535763606429,0.000397356110624969,0.0004468974657356739,0.18690404295921326,0.9825519919395447,0.7002149820327759,0.7494102120399475,0.732984721660614,0.7307822704315186,0.2997850179672241
0,128,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0007730642100796103,0.0003682289971038699,0.00040483521297574043,0.18789219856262207,0.9823580980300903,0.7033007144927979,0.7453075647354126,0.7349204421043396,0.7281258702278137,0.29669928550720215
0,128,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.013233575969934464,0.006451630964875221,0.006781945005059242,0.22857670485973358,0.9736018776893616,0.7151305675506592,0.7389942407608032,0.7309324145317078,0.7335835099220276,0.2848694324493408
0,512,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.004042144864797592,0.002894028089940548,0.0011481167748570442,0.182791069149971,0.9833477735519409,0.5891297459602356,0.91032475233078,0.6178607940673828,0.8742320537567139,0.4108702540397644
0,512,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.03513723984360695,0.035137251019477844,0.0,0.19148167967796326,0.9816882610321045,0.5591509342193604,0.9624216556549072,0.533310055732727,0.9661168456077576,0.44084906578063965
0,512,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0037775980308651924,0.0015945693012326956,0.002183028729632497,0.187323197722435,0.9824904203414917,0.9231142401695251,0.39399397373199463,0.9211593270301819,0.39710718393325806,0.07688575983047485
0,512,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0035389980766922235,0.0015314063057303429,0.0020075917709618807,0.1891905814409256,0.9821022748947144,0.9225332736968994,0.3954657018184662,0.9206463694572449,0.39839428663253784,0.07746672630310059
0,512,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.049578141421079636,0.022039977833628654,0.02753816358745098,0.22068998217582703,0.9754934310913086,0.8858215808868408,0.4812588095664978,0.8793800473213196,0.49117422103881836,0.11417841911315918
0,512,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",384,0.0027035525999963284,0.001869759289547801,0.0008337933104485273,0.18704670667648315,0.9825369119644165,0.5711125731468201,0.9342045783996582,0.5895244479179382,0.9060671329498291,0.42888742685317993
0,512,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,0.020266994833946228,0.020266996696591377,0.0,0.1844218522310257,0.9830532073974609,0.5512788891792297,0.9827387928962708,0.5133291482925415,0.9865812659263611,0.44872111082077026
0,512,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",384,0.0021297503262758255,0.0009871476795524359,0.0011426026467233896,0.1929456889629364,0.9814074635505676,0.9116840362548828,0.42246970534324646,0.9062257409095764,0.4330795705318451,0.08831596374511719
0,512,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",384,0.002042633481323719,0.000960910168942064,0.001081723312381655,0.19391067326068878,0.9811890721321106,0.9086790084838867,0.4294179081916809,0.9026917219161987,0.44116806983947754,0.09132099151611328
0,512,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",384,0.029599880799651146,0.014292676001787186,0.01530720479786396,0.22540171444416046,0.9743581414222717,0.8773707151412964,0.4987705647945404,0.8704509139060974,0.5090274810791016,0.12262928485870361
0,512,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",384,0.002125190570950508,0.0014275859575718641,0.000697604613378644,0.19258613884449005,0.9814459681510925,0.5304060578346252,0.9936093091964722,0.5390487313270569,0.9601594805717468,0.46959394216537476
0,512,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",384,0.014965342357754707,0.014965342357754707,0.0,0.19195114076137543,0.9815993905067444,0.5213283896446228,1.0201696157455444,0.4807968735694885,1.0190234184265137,0.4786716103553772
0,512,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",384,0.0012764271814376116,0.0005840536905452609,0.0006923734908923507,0.1899767965078354,0.9819936156272888,0.900413453578949,0.44784075021743774,0.893916666507721,0.4606284499168396,0.09958654642105103
0,512,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",384,0.0012807291932404041,0.0006039671134203672,0.0006767620798200369,0.1921621710062027,0.9815189838409424,0.8916370868682861,0.466228723526001,0.8851340413093567,0.47931578755378723,0.10836291313171387
0,512,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",384,0.016427654772996902,0.007556673604995012,0.00887098116800189,0.22241376340389252,0.9750791788101196,0.8846020102500916,0.483810693025589,0.8787381649017334,0.4924796521663666,0.11539798974990845
0,512,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",384,0.001548168482258916,0.0010752484668046236,0.0004729200154542923,0.19100676476955414,0.9817977547645569,0.5183290839195251,1.014466404914856,0.5245358943939209,0.9751566648483276,0.48167091608047485
0,512,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",383,0.010832186788320541,0.01083218865096569,0.0,0.19435061514377594,0.9811315536499023,0.5151093006134033,1.027978539466858,0.4743577837944031,1.0253214836120605,0.4848906993865967
0,512,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0011100975098088384,0.0005201711901463568,0.0005899263196624815,0.1928177773952484,0.981420636177063,0.8854849338531494,0.4788016378879547,0.879356861114502,0.4912187159061432,0.11451506614685059
0,512,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.001029221573844552,0.0004887764807790518,0.0005404450930655003,0.1914530247449875,0.9816958904266357,0.8845004439353943,0.48069271445274353,0.8788221478462219,0.4923052489757538,0.11549955606460571
0,512,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.013433137908577919,0.0060991873033344746,0.0073339506052434444,0.22237831354141235,0.9750983715057373,0.8826007843017578,0.4880111813545227,0.8763741850852966,0.49725523591041565,0.11739921569824219
0,512,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.001236355397850275,0.0008834026521071792,0.0003529527457430959,0.18745437264442444,0.9824649095535278,0.5299410820007324,1.0014967918395996,0.5316914319992065,0.9677919149398804,0.4700589179992676
0,512,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.008090943098068237,0.008090944029390812,0.0,0.1866670548915863,0.9826310873031616,0.5229566693305969,1.0198004245758057,0.48350611329078674,1.0163617134094238,0.4770433306694031
0,512,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0010175788775086403,0.00047836717567406595,0.0005392117018345743,0.19362860918045044,0.9812469482421875,0.871300995349884,0.5060880184173584,0.8665454387664795,0.5166399478912354,0.12869900465011597
0,512,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.0009898124262690544,0.00046597092295996845,0.000523841503309086,0.19397489726543427,0.9811835885047913,0.8648092746734619,0.5180105566978455,0.8607443571090698,0.5277512073516846,0.13519072532653809
0,512,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.01350465789437294,0.006148950662463903,0.007355707231909037,0.22092290222644806,0.9754230380058289,0.8666595220565796,0.519911527633667,0.8590276837348938,0.5309960842132568,0.1333404779434204
0,512,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013901321217417717,0.0010321220615878701,0.0003580100601539016,0.18728365004062653,0.9824968576431274,0.5067314505577087,1.0336778163909912,0.4968147277832031,1.003180742263794,0.49326854944229126
0,512,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.009535647928714752,0.009535647928714752,0.0,0.1877290904521942,0.9824252128601074,0.4958353042602539,1.0549683570861816,0.451409250497818,1.0474648475646973,0.5041646957397461
0,512,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0011362540535628796,0.0005512852221727371,0.0005849688313901424,0.19430068135261536,0.9811369180679321,0.8375387191772461,0.5647366046905518,0.8393058776855469,0.566920816898346,0.1624612808227539
0,512,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0010407996596768498,0.0005018331576138735,0.0005389665020629764,0.19323162734508514,0.9813256859779358,0.8382677435874939,0.5630934834480286,0.8404045104980469,0.5649781227111816,0.1617322564125061
0,512,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.01349857822060585,0.005977472756057978,0.0075211054645478725,0.23036211729049683,0.9732418060302734,0.8415235280990601,0.5665347576141357,0.8332356810569763,0.5775250196456909,0.15847647190093994
0,1024,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0032065538689494133,0.002360085491091013,0.0008464683778584003,0.1865624487400055,0.9826839566230774,0.5921578407287598,0.9112908244132996,0.616245687007904,0.8760788440704346,0.40784215927124023
0,1024,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.022929053753614426,0.022929055616259575,0.0,0.19516102969646454,0.9809412360191345,0.5534431338310242,0.9685721397399902,0.5236919522285461,0.9760206937789917,0.44655686616897583
0,1024,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.003487130394205451,0.0015017715049907565,0.0019853588892146945,0.19053633511066437,0.9818707704544067,0.9237164855003357,0.39227283000946045,0.9212663173675537,0.39683642983436584,0.0762835144996643
0,1024,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0032615826930850744,0.001426746603101492,0.0018348360899835825,0.1901867389678955,0.9819358587265015,0.9235019087791443,0.3928448557853699,0.921203076839447,0.396994024515152,0.07649809122085571
0,1024,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.0386291965842247,0.01715162582695484,0.02147757075726986,0.22229458391666412,0.9751632213592529,0.8850911855697632,0.48260369896888733,0.8783918023109436,0.493181049823761,0.11490881443023682
0,1024,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",384,0.002336697420105338,0.0015998994931578636,0.0007367979269474745,0.18948262929916382,0.9820621013641357,0.5779860019683838,0.9264276623725891,0.5974757075309753,0.8972484469413757,0.4220139980316162
0,1024,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"[384, 384]",384,0.01949094980955124,0.019490957260131836,0.0,0.1848946213722229,0.9829278588294983,0.5123907923698425,1.035280704498291,0.4689261019229889,1.0306068658828735,0.48760920763015747
0,1024,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"[1024, 384]",384,0.002216234803199768,0.0010588811710476875,0.0011573536321520805,0.19158627092838287,0.9816555976867676,0.8867191076278687,0.47669517993927,0.8811125755310059,0.48763033747673035,0.11328089237213135
0,1024,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"[1024, 384]",384,0.002077363431453705,0.0010013813152909279,0.001075982116162777,0.1907973289489746,0.9818101525306702,0.884647786617279,0.4804656505584717,0.8793067336082458,0.491322785615921,0.11535221338272095
0,1024,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"[384, 1024]",384,0.025009363889694214,0.012747630476951599,0.012261733412742615,0.22467027604579926,0.9745221138000488,0.8614099621772766,0.5279965400695801,0.8533059358596802,0.5416644811630249,0.1385900378227234
0,1024,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"[1152, 384]",384,0.013464334420859814,0.009494720958173275,0.003969613462686539,0.20595452189445496,0.9787231683731079,0.504197895526886,1.07113516330719,0.49078190326690674,1.0091787576675415,0.495802104473114
0,1024,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"[384, 384]",384,0.02330818958580494,0.02330818958580494,0.0,0.2017393559217453,0.9796191453933716,0.5116603970527649,1.0328996181488037,0.4665388762950897,1.032920002937317,0.4883396029472351
0,1024,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"[1024, 384]",384,0.0014935907674953341,0.0006949942908249795,0.0007985964766703546,0.19428987801074982,0.9811114072799683,0.8814647793769836,0.48710450530052185,0.8757615685462952,0.4984855651855469,0.11853522062301636
0,1024,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"[1024, 384]",384,0.0013958604540675879,0.0006543213385157287,0.0007415391155518591,0.19622187316417694,0.9807501435279846,0.8786745071411133,0.4929635226726532,0.8727775812149048,0.504435658454895,0.12132549285888672
0,1024,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"[384, 1024]",384,0.012885438278317451,0.0059054200537502766,0.006980018224567175,0.2193106710910797,0.9758085608482361,0.8938780426979065,0.4636725187301636,0.8878808617591858,0.4735479950904846,0.1061219573020935
0,1024,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"[1152, 384]",384,0.0026820499915629625,0.0017380017088726163,0.0009440482826903462,0.20096635818481445,0.979760468006134,0.5120699405670166,1.0137145519256592,0.5207071900367737,0.9790759086608887,0.4879300594329834
0,1024,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"[384, 384]",384,0.009393006563186646,0.009393006563186646,0.0,0.19179867208003998,0.9816300868988037,0.5359531044960022,0.9975627660751343,0.49717509746551514,1.0028213262557983,0.4640468955039978
0,1024,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"[1024, 384]",384,0.0012391130439937115,0.0005604438483715057,0.0006786691956222057,0.1925465613603592,0.9814954996109009,0.8948939442634583,0.4598093032836914,0.8883312344551086,0.4725989103317261,0.10510605573654175
0,1024,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"[1024, 384]",384,0.0012087896466255188,0.0005627623177133501,0.0006460273289121687,0.19340284168720245,0.981301486492157,0.8907881379127502,0.4678855538368225,0.8846579790115356,0.4803067445755005,0.10921186208724976
0,1024,transformer.h.3.mlp.c_proj.weight,transformer.h.3.mlp.c_proj.weight,"[384, 1024]",384,0.011962981894612312,0.005330798216164112,0.0066321836784482,0.21992997825145721,0.9756481051445007,0.9017261862754822,0.44612178206443787,0.8978445529937744,0.45202186703681946,0.09827381372451782
0,1024,transformer.h.4.attn.c_attn.weight,transformer.h.4.attn.c_attn.weight,"[1152, 384]",384,0.0011833757162094116,0.0008432415197603405,0.00034013419644907117,0.1916809231042862,0.9816623330116272,0.5439102053642273,0.9797584414482117,0.5511741042137146,0.9474474787712097,0.4560897946357727
0,1024,transformer.h.4.attn.c_proj.weight,transformer.h.4.attn.c_proj.weight,"[384, 384]",384,0.004830078687518835,0.004830079153180122,0.0,0.1895366758108139,0.9820557236671448,0.5578821897506714,0.9745455384254456,0.5209352970123291,0.9788416028022766,0.4421178102493286
0,1024,transformer.h.4.mlp.w1.weight,transformer.h.4.mlp.w1.weight,"[1024, 384]",384,0.0012651588767766953,0.000573165132664144,0.0006919937441125512,0.19892866909503937,0.9801944494247437,0.8884422779083252,0.47349169850349426,0.8813065886497498,0.4872378706932068,0.1115577220916748
0,1024,transformer.h.4.mlp.w2.weight,transformer.h.4.mlp.w2.weight,"[1024, 384]",384,0.001173271331936121,0.0005419926601462066,0.0006312786717899144,0.19802771508693695,0.9803557991981506,0.8872285485267639,0.4757132828235626,0.8809930682182312,0.4878770709037781,0.11277145147323608
0,1024,transformer.h.4.mlp.c_proj.weight,transformer.h.4.mlp.c_proj.weight,"[384, 1024]",384,0.012405981309711933,0.0054566459730267525,0.006949335336685181,0.21316233277320862,0.9771867394447327,0.8951054215431213,0.46095094084739685,0.8892804980278015,0.47058725357055664,0.10489457845687866
0,1024,transformer.h.5.attn.c_attn.weight,transformer.h.5.attn.c_attn.weight,"[1152, 384]",384,0.0013995675835758448,0.001049792510457337,0.00034977507311850786,0.20371289551258087,0.9792072176933289,0.5077596306800842,1.0291197299957275,0.4969746470451355,1.0030218362808228,0.49224036931991577
0,1024,transformer.h.5.attn.c_proj.weight,transformer.h.5.attn.c_proj.weight,"[384, 384]",384,0.004686794709414244,0.004686795175075531,0.0,0.1852477788925171,0.9828743934631348,0.5377099514007568,1.0014005899429321,0.4968775510787964,1.003118872642517,0.46229004859924316
0,1024,transformer.h.5.mlp.w1.weight,transformer.h.5.mlp.w1.weight,"[1024, 384]",384,0.0015326563734561205,0.0007529583526775241,0.0007796980207785964,0.19791175425052643,0.9803619980812073,0.8658844828605652,0.5165197849273682,0.8621914982795715,0.5249989628791809,0.13411551713943481
0,1024,transformer.h.5.mlp.w2.weight,transformer.h.5.mlp.w2.weight,"[1024, 384]",384,0.0014881222741678357,0.0007579023949801922,0.0007302198791876435,0.20053695142269135,0.9798734784126282,0.8633551597595215,0.52040034532547,0.8603552579879761,0.5284894704818726,0.13664484024047852
0,1024,transformer.h.5.mlp.c_proj.weight,transformer.h.5.mlp.c_proj.weight,"[384, 1024]",384,0.016438893973827362,0.00728712510317564,0.009151768870651722,0.22368621826171875,0.974829375743866,0.8497185111045837,0.5513216853141785,0.8421885967254639,0.5618131756782532,0.15028148889541626
0,2048,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.004959972575306892,0.003941722214221954,0.001018250361084938,0.20226529240608215,0.9794961810112,0.5492137670516968,0.9701792001724243,0.5570255517959595,0.9412495493888855,0.4507862329483032
0,2048,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.03150486201047897,0.03150486201047897,0.0,0.20889736711978912,0.9781239032745361,0.4971570670604706,1.0358792543411255,0.46097835898399353,1.0382890701293945,0.5028429329395294
0,2048,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.003896631533280015,0.0016890399856492877,0.0022075915476307273,0.193632572889328,0.9812813997268677,0.928513765335083,0.37948161363601685,0.9274815320968628,0.380853533744812,0.07148623466491699
0,2048,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0038834132719784975,0.0017128235194832087,0.002170589752495289,0.19738419353961945,0.9805121421813965,0.9242984652519226,0.39081671833992004,0.9228429198265076,0.39284077286720276,0.07570153474807739
0,2048,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.03933718800544739,0.017590031027793884,0.021747156977653503,0.22570236027240753,0.9743331074714661,0.8899106383323669,0.4722296893596649,0.8840348124504089,0.48160305619239807,0.11008936166763306
0,2048,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"[1152, 384]",384,0.003183063818141818,0.0023868530988693237,0.0007962107192724943,0.19039571285247803,0.9819484949111938,0.5595722198486328,0.9607388973236084,0.563175618648529,0.9346948266029358,0.4404277801513672
