seed,update,parameter_id,parameter_name,shape,effective_rank,total_residual_energy,projected_residual_energy,unresolved_residual_energy,raw_relative_l2,raw_cosine,baseline_update_cosine,baseline_update_relative_l2,baseline_polar_cosine,baseline_polar_relative_l2,group,readout,removed_residual_energy,removed_residual_fraction,raw_norm_ratio,update_relative_l2,update_cosine,update_norm_ratio,update_cosine_gain,update_l2_reduction
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17584684491157532,0.9845921397209167,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,U_middle_rows,production,9.266444794775452e-05,0.025480584141048163,1.0030523538589478,0.8610989451408386,0.6285865306854248,0.99819016456604,0.0043239593505859375,0.005154907703399658
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17584684491157532,0.9845921397209167,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,U_middle_rows,polar,9.266444794775452e-05,0.025480584141048163,1.0030523538589478,0.8220040202140808,0.6621569991111755,1.0000007152557373,0.005508542060852051,0.006673872470855713
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17740274965763092,0.984323263168335,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,U_tail_rows,production,2.9665596230188385e-05,0.008157354169571713,1.0032786130905151,0.8674097657203674,0.6236035823822021,0.9994707703590393,-0.0006589889526367188,-0.0011559128761291504
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17740274965763092,0.984323263168335,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,U_tail_rows,polar,2.9665596230188385e-05,0.008157354169571713,1.0032786130905151,0.828385591506958,0.6568904519081116,1.0000009536743164,0.00024199485778808594,0.0002923011779785156
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1758832186460495,0.9848601222038269,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,V_head_cols,production,9.119411879510153e-05,0.025076277564805093,1.0145325660705566,0.8660281300544739,0.6245543360710144,0.998809278011322,0.0002917647361755371,0.0002257227897644043
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1758832186460495,0.9848601222038269,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,V_head_cols,polar,9.119411879510153e-05,0.025076277564805093,1.0145325660705566,0.8284019827842712,0.6568771004676819,1.0000005960464478,0.00022864341735839844,0.0002759099006652832
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17625702917575836,0.9845218062400818,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,V_middle_cols,production,7.610595821461175e-05,0.020927381696763264,1.0031239986419678,0.8634581565856934,0.6265214681625366,0.9981209635734558,0.002258896827697754,0.002795696258544922
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.17625702917575836,0.9845218062400818,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,V_middle_cols,polar,7.610595821461175e-05,0.020927381696763264,1.0031239986419678,0.8247919678688049,0.6598609685897827,1.0000008344650269,0.0032125115394592285,0.003885924816131592
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1762082278728485,0.9845296740531921,0.6242625713348389,0.8662538528442383,0.6566484570503235,0.8286778926849365,V_tail_cols,production,7.80792015575571e-05,0.02146997806618242,1.0030683279037476,0.8658261299133301,0.6251710057258606,0.9999901056289673,0.0009084343910217285,0.0004277229309082031
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"[1152, 384]",384,0.0036366689018905163,0.0026530299801379442,0.000983638921752572,0.1762082278728485,0.9845296740531921,0.6566484570503235,0.8286778926849365,0.6566484570503235,0.8286778926849365,V_tail_cols,polar,7.80792015575571e-05,0.02146997806618242,1.0030683279037476,0.8261108994483948,0.6587727665901184,1.000000238418579,0.002124309539794922,0.002566993236541748
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18619439005851746,0.9830673933029175,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,all_diag,production,0.0018505385087337345,0.039718541620141816,1.0160356760025024,0.9369232654571533,0.5801321864128113,1.0431410074234009,0.002089858055114746,0.0030018091201782227
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18619439005851746,0.9830673933029175,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,all_diag,polar,0.0018505385087337345,0.039718541620141816,1.0160356760025024,0.9452127814292908,0.5532874464988708,1.0000001192092896,0.0031882524490356445,0.003367125988006592
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18385329842567444,0.9831003546714783,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,all_offdiag,production,0.0029685142799280584,0.06371391755472662,0.9999940395355225,0.9341990947723389,0.5834343433380127,1.0450849533081055,0.005392014980316162,0.005725979804992676
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18385329842567444,0.9831003546714783,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,all_offdiag,polar,0.0029685142799280584,0.06371391755472662,0.9999940395355225,0.9430966377258301,0.5552853345870972,1.000000238418579,0.005186140537261963,0.005483269691467285
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.187978133559227,0.9823482632637024,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,H_to_M,production,0.0009892090456560254,0.02123162553250215,1.0007596015930176,0.9395506978034973,0.5783246159553528,1.0443862676620483,0.00028228759765625,0.0003743767738342285
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.187978133559227,0.9823482632637024,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,H_to_M,polar,0.0009892090456560254,0.02123162553250215,1.0007596015930176,0.9482897520065308,0.5503737926483154,1.000000238418579,0.0002745985984802246,0.00029015541076660156
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18799880146980286,0.9823446273803711,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,M_to_T,production,0.0009791619377210736,0.021015982100715636,1.0007632970809937,0.934945821762085,0.5828733444213867,1.0453252792358398,0.0048310160636901855,0.004979252815246582
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18799880146980286,0.9823446273803711,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,M_to_T,polar,0.0009791619377210736,0.021015982100715636,1.0007632970809937,0.9436352252960205,0.5547771453857422,1.000000238418579,0.004677951335906982,0.0049446821212768555
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1879555732011795,0.9823516011238098,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,H_to_T,production,0.0010001432965509593,0.02146630992150883,1.0007561445236206,0.9396291375160217,0.5782730579376221,1.0444276332855225,0.0002307295799255371,0.00029593706130981445
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1879555732011795,0.9823516011238098,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,H_to_T,polar,0.0010001432965509593,0.02146630992150883,1.0007561445236206,0.9484232664108276,0.5502479076385498,1.000000238418579,0.0001487135887145996,0.00015664100646972656
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18615923821926117,0.9830732345581055,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,U_head_rows,production,0.0018673709128051996,0.040079819452796595,1.0159978866577148,0.939307451248169,0.5785530805587769,1.0444074869155884,0.0005107522010803223,0.0006176233291625977
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18615923821926117,0.9830732345581055,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,U_head_rows,polar,0.0018673709128051996,0.040079819452796595,1.0159978866577148,0.9482412338256836,0.5504199862480164,1.000000238418579,0.00032079219818115234,0.00033867359161376953
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18699583411216736,0.9825290441513062,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,U_middle_rows,production,0.0014645369083154947,0.03143369882476329,1.0006052255630493,0.9317424297332764,0.5851017236709595,1.0438920259475708,0.0070593953132629395,0.008182644844055176
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18699583411216736,0.9825290441513062,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,U_middle_rows,polar,0.0014645369083154947,0.03143369882476329,1.0006052255630493,0.941687285900116,0.5566138625144958,0.9999998807907104,0.0065146684646606445,0.0068926215171813965
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1869490146636963,0.9825370907783508,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,U_tail_rows,production,0.0014871449675410986,0.031918940897308554,1.000569224357605,0.9395432472229004,0.5783341526985168,1.04439115524292,0.0002918243408203125,0.00038182735443115234
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1869490146636963,0.9825370907783508,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,U_tail_rows,polar,0.0014871449675410986,0.031918940897308554,1.000569224357605,0.9455036520957947,0.5530125498771667,1.0000001192092896,0.002913355827331543,0.0030762553215026855
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18610411882400513,0.9830828905105591,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,V_head_cols,production,0.0018939057481475174,0.04064934284123374,1.015987753868103,0.9392403960227966,0.5786433815956116,1.044473648071289,0.0006010532379150391,0.0006846785545349121
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18610411882400513,0.9830828905105591,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,V_head_cols,polar,0.0018939057481475174,0.04064934284123374,1.015987753868103,0.948246419429779,0.5504155158996582,0.9999995231628418,0.00031632184982299805,0.00033348798751831055
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18697793781757355,0.9825324416160583,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,V_middle_cols,production,0.0014731870323885232,0.03161935846458838,1.0006017684936523,0.931456983089447,0.5855181217193604,1.0442564487457275,0.007475793361663818,0.008468091487884521
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.18697793781757355,0.9825324416160583,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,V_middle_cols,polar,0.0014731870323885232,0.03161935846458838,1.0006017684936523,0.9408323764801025,0.5574174523353577,1.0000005960464478,0.007318258285522461,0.007747530937194824
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.187021866440773,0.9825237989425659,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,V_tail_cols,production,0.0014519600081257522,0.031163757869046307,1.0005828142166138,0.9400084018707275,0.5777750611305237,1.0440775156021118,-0.00026726722717285156,-8.33272933959961e-05
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.187021866440773,0.9825237989425659,0.5500991940498352,0.9485799074172974,0.5500991940498352,0.9485799074172974,V_tail_cols,polar,0.0014519600081257522,0.031163757869046307,1.0005828142166138,0.9456665515899658,0.552858829498291,1.000000238418579,0.0027596354484558105,0.002913355827331543
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18545177578926086,0.983126699924469,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,all_diag,production,6.0219642364245374e-05,0.020044832053458125,1.0132819414138794,0.41185781359672546,0.9162442088127136,1.0117371082305908,0.0019649267196655273,0.004748493432998657
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18545177578926086,0.983126699924469,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,all_diag,polar,6.0219642364245374e-05,0.020044832053458125,1.0132819414138794,0.41400182247161865,0.9143080115318298,1.0000007152557373,0.0021343231201171875,0.005123496055603027
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18473990261554718,0.9829508066177368,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,all_offdiag,production,8.278001678263536e-05,0.027554323948884248,1.0003409385681152,0.4146899878978729,0.9150230288505554,1.0110677480697632,0.0007437467575073242,0.0019163191318511963
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18473990261554718,0.9829508066177368,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,all_offdiag,polar,8.278001678263536e-05,0.027554323948884248,1.0003409385681152,0.4168073534965515,0.9131422638893127,1.0000011920928955,0.0009685754776000977,0.002317965030670166
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18638215959072113,0.9826529622077942,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,H_to_M,production,3.060568906221306e-05,0.010187471613027552,1.0006440877914429,0.4164700508117676,0.9143412709236145,1.011596918106079,6.198883056640625e-05,0.00013625621795654297
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18638215959072113,0.9826529622077942,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,H_to_M,polar,3.060568906221306e-05,0.010187471613027552,1.0006440877914429,0.4189072251319885,0.9122649431228638,1.000001072883606,9.125471115112305e-05,0.0002180933952331543
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1865951418876648,0.9826143383979797,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,M_to_T,production,2.380760543019278e-05,0.007924647734649364,1.0006834268569946,0.4150317907333374,0.914875864982605,1.0109801292419434,0.0005965828895568848,0.0015745162963867188
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1865951418876648,0.9826143383979797,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,M_to_T,polar,2.380760543019278e-05,0.007924647734649364,1.0006834268569946,0.4172930419445038,0.9129394292831421,1.000001311302185,0.0007657408714294434,0.0018322765827178955
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18645232915878296,0.9826411604881287,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,H_to_T,production,2.8366722290229518e-05,0.009442204601207333,1.0006561279296875,0.41640424728393555,0.9143636226654053,1.0115283727645874,8.434057235717773e-05,0.00020205974578857422
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18645232915878296,0.9826411604881287,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,H_to_T,polar,2.8366722290229518e-05,0.009442204601207333,1.0006561279296875,0.4188561737537384,0.9122864603996277,1.0000008344650269,0.00011277198791503906,0.00026914477348327637
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18512970209121704,0.9831694960594177,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,U_head_rows,production,7.042919423838612e-05,0.023443204156373958,1.012725830078125,0.414815217256546,0.9149054884910583,1.0103683471679688,0.0006262063980102539,0.0017910897731781006
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18512970209121704,0.9831694960594177,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,U_head_rows,polar,7.042919423838612e-05,0.023443204156373958,1.012725830078125,0.4187203049659729,0.9123438000679016,1.0000003576278687,0.00017011165618896484,0.0004050135612487793
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18615557253360748,0.982701301574707,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,U_middle_rows,production,3.7832121961400844e-05,0.012592876695536112,1.0010201930999756,0.41503748297691345,0.9150317311286926,1.0126376152038574,0.0007524490356445312,0.001568824052810669
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18615557253360748,0.982701301574707,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,U_middle_rows,polar,3.7832121961400844e-05,0.012592876695536112,1.0010201930999756,0.4169798791408539,0.9130703806877136,1.0000009536743164,0.0008966922760009766,0.002145439386367798
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1862526684999466,0.9826776385307312,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,U_tail_rows,production,3.473834294709377e-05,0.011563075150432306,1.0007059574127197,0.41342997550964355,0.9155927300453186,1.0116262435913086,0.0013134479522705078,0.0031763315200805664
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.1862526684999466,0.9826776385307312,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,U_tail_rows,polar,3.473834294709377e-05,0.011563075150432306,1.0007059574127197,0.4142366349697113,0.9142100214958191,1.0000014305114746,0.0020363330841064453,0.004888683557510376
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18549779057502747,0.98310387134552,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,V_head_cols,production,5.8761279433383606e-05,0.019559398416285456,1.0127934217453003,0.41485071182250977,0.9148884415626526,1.010347604751587,0.0006091594696044922,0.0017555952072143555
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18549779057502747,0.98310387134552,0.9121736884117126,0.4191253185272217,0.9121736884117126,0.4191253185272217,V_head_cols,polar,5.8761279433383606e-05,0.019559398416285456,1.0127934217453003,0.4187944233417511,0.912312924861908,1.000000238418579,0.0001392364501953125,0.00033089518547058105
