seed,update,parameter_id,parameter_name,shape,effective_rank,total_residual_energy,projected_residual_energy,unresolved_residual_energy,raw_relative_l2,raw_cosine,baseline_update_cosine,baseline_update_relative_l2,baseline_polar_cosine,baseline_polar_relative_l2,block,energy,energy_fraction,accounting,baseline_update_error
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HH,0.0008859621593728662,0.01901561342000968,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HM,0.000500489491969347,0.010742123237862541,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,HT,0.00048091926146298647,0.010322082794924376,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MH,0.0004887195536866784,0.010489502294639609,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MM,0.0004846764786634594,0.01040272482806694,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,MT,0.0004911408759653568,0.010541471702056736,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TH,0.0005192240350879729,0.011144227126584454,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TM,0.0004880210617557168,0.0104745103986589,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,TT,0.0004798998706974089,0.010300203372065197,primary,0.42195767164230347
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,head_other,0.003370061283931136,0.07233241498975314,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,middle_other,0.003266015322878957,0.07009925214825874,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,tail_other,0.003215447533875704,0.06901390384413801,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,other_head,0.0033857100643217564,0.07266828843000628,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,other_middle,0.0032550557516515255,0.06986402430302276,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,other_tail,0.003246479434892535,0.06967994880687296,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,other_other,0.022033482789993286,0.47290980387641657,other-associated,
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"[384, 384]",384,0.04659130051732063,0.04659130424261093,0.0,0.1900058537721634,0.9819840788841248,0.5780423283576965,0.9399250745773315,0.5500991940498352,0.9485799074172974,unresolved,0.0,0.0,unresolved,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HH,3.510903115966357e-05,0.011686463179212264,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HM,1.8298025679541752e-05,0.006090717866402503,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,HT,1.7022137399180792e-05,0.00566602311075919,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MH,1.2307663382671308e-05,0.004096753746625048,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MM,1.3231569027993828e-05,0.004404286849889166,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,MT,1.2292889550735708e-05,0.004091836099021897,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TH,1.1344584891048726e-05,0.0037761814904481435,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TM,1.1514715879457071e-05,0.0038328116356274662,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,TT,1.1879042176587973e-05,0.003954082024356696,primary,0.0857207179069519
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,head_other,0.00012313915067352355,0.040988346950425886,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,middle_other,8.385529508814216e-05,0.027912243262224575,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,tail_other,7.390906830551103e-05,0.02460152208228908,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,other_head,9.067922655958682e-05,0.030183670904754545,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,other_middle,8.667239308124408e-05,0.028849948202554633,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,other_tail,8.70643270900473e-05,0.028980408150074407,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,other_other,0.0005960565758869052,0.19840459838244098,other-associated,
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"[1024, 384]",384,0.0030042477883398533,0.001284375786781311,0.0017198720015585423,0.18733878433704376,0.9824832677841187,0.9142792820930481,0.4166063070297241,0.9121736884117126,0.4191253185272217,unresolved,0.0017198720015585423,0.5724800757892687,unresolved,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HH,3.345091317896731e-05,0.011980768981399404,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HM,1.6990888980217278e-05,0.0060854516757581825,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,HT,1.720629370538518e-05,0.006162600967196992,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,MH,1.111745586968027e-05,0.003981824643259383,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,MM,1.2347759366093669e-05,0.004422469772696532,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,MT,1.2036052794428542e-05,0.004310829040943594,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,TH,1.0255427696392871e-05,0.003673080892547436,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,TM,1.0149450645258185e-05,0.0036351241838566565,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,TT,1.0309755452908576e-05,0.00369253890544562,primary,0.08548694849014282
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,head_other,0.00011121587886009365,0.03983304564982339,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,middle_other,7.78591784182936e-05,0.02788601987397019,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,tail_other,7.010558329056948e-05,0.02510899458011439,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,other_head,8.220663585234433e-05,0.029443103918138498,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,other_middle,8.09275807114318e-05,0.028984997914402264,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,other_tail,8.283043280243874e-05,0.02966652284575933,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,other_other,0.0005615095142275095,0.20111007836543843,other-associated,
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"[1024, 384]",384,0.0027920505963265896,0.0012005188036710024,0.0015915317926555872,0.18681688606739044,0.9825871586799622,0.9145130515098572,0.4161347448825836,0.9118812084197998,0.4198223948478699,unresolved,0.0015915317926555872,0.570022547137761,unresolved,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,HH,0.0010560991941019893,0.02229391907141617,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,HM,0.00020181151921860874,0.0042601771711083414,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,HT,0.00018527661450207233,0.003911130576183622,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,MH,0.00025998169439844787,0.005488131121903798,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,MM,0.00021460652351379395,0.004530275654156454,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,MT,0.00017237896099686623,0.0036388652008646593,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,TH,0.00025518672191537917,0.005386910773394681,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,TM,0.00018920996808446944,0.003994162422940961,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,TT,0.00016464284271933138,0.0034755581973469484,primary,0.15611398220062256
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,head_other,0.0014312793500721455,0.030213853184718985,other-associated,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,middle_other,0.0013759811408817768,0.029046525525187352,other-associated,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,tail_other,0.0013756436528638005,0.029039401260153957,other-associated,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,other_head,0.0018659490160644054,0.03938959198894263,other-associated,
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"[384, 1024]",384,0.047371625900268555,0.0209424439817667,0.026429181918501854,0.22116975486278534,0.9754047393798828,0.8438860177993774,0.5611579418182373,0.8360643982887268,0.5726109147071838,other_middle,0.0013450558762997389,0.028393702997053214,other-associated,
