seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,chosen_scale_over_absmax_mean,chosen_scale_over_absmax_median,raw_relative_l2
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,muon_global_codebook,0.32601672410964966,0.9473715424537659,0.1907670497894287,0.9818575978279114,0.5934984683990479,0.899779736995697,0.9957921504974365,0.6225820183753967,0.8688153624534607,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.32601672410964966,0.9473715424537659,5.522951687453315e-05,1.8901871953858063e-05,0.36900046467781067,1.890969906526152e-05,3.776491212192923e-06,6.415789539460093e-05,6.105167994974181e-05,0.0014554481022059917,0.6292437314987183,0.6306992173194885,0.47349587082862854,0.45693764090538025,0.041600730270147324,4.341824933362659e-06,0.0018771305913105607,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,geometry_codebook,0.32601672410964966,0.9473715424537659,0.1907670497894287,0.9818575978279114,0.5934984683990479,0.899779736995697,0.9957921504974365,0.6225820183753967,0.8688153624534607,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.32601672410964966,0.9473715424537659,5.522951687453315e-05,1.8901871953858063e-05,0.36900046467781067,1.890969906526152e-05,3.776491212192923e-06,6.415789539460093e-05,6.105167994974181e-05,0.0014554481022059917,0.6292437314987183,0.6306992173194885,0.47349587082862854,0.45693764090538025,0.041600730270147324,4.341824933362659e-06,0.0018771305913105607,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,danger_zone_codebook,0.32601672410964966,0.9473715424537659,0.1907670497894287,0.9818575978279114,0.5934984683990479,0.899779736995697,0.9957921504974365,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.32601672410964966,0.9473715424537659,5.522951687453315e-05,1.8901871953858063e-05,0.36900046467781067,1.890969906526152e-05,3.776491212192923e-06,6.415789539460093e-05,6.105167994974181e-05,0.0014554481022059917,0.6292437314987183,0.6306992173194885,0.47349587082862854,0.45693764090538025,0.041600730270147324,4.341824933362659e-06,0.0018771305913105607,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,geometry_mulaw_5,0.2955639064311981,0.9609063863754272,0.17295031249523163,0.9856226444244385,0.6375625729560852,0.8507437705993652,0.9984576106071472,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.2955639064311981,0.9609063863754272,4.916766920359805e-05,1.665249146753922e-05,0.26528817415237427,1.890969906526152e-05,3.776491212192923e-06,5.23692651768215e-05,0.00012188192340545356,0.0010322845773771405,0.6438905596733093,0.6449227929115295,0.4826439619064331,0.4641903042793274,0.04255472496151924,2.523358944017673e-06,0.0015739526133984327,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,geometry_power_0.75,0.3208134174346924,0.9538119435310364,0.18772487342357635,0.9830241799354553,0.6128768920898438,0.8798489570617676,0.9998496770858765,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.3208134174346924,0.9538119435310364,5.620110096060671e-05,2.0019135263282806e-05,0.34167027473449707,1.890969906526152e-05,3.776491212192923e-06,6.555868458235636e-05,5.912976121180691e-05,0.0012315218336880207,0.6445846557617188,0.6458161473274231,0.48362910747528076,0.46752041578292847,0.041812848299741745,3.5237981137470342e-06,0.0018443734152242541,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,muon_mulaw_5,0.2955639064311981,0.9609063863754272,0.17295031249523163,0.9856226444244385,0.6375625729560852,0.8507437705993652,0.9984576106071472,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.2955639064311981,0.9609063863754272,4.916766920359805e-05,1.665249146753922e-05,0.26528817415237427,1.890969906526152e-05,3.776491212192923e-06,5.23692651768215e-05,0.00012188192340545356,0.0010322845773771405,0.6438905596733093,0.6449227929115295,0.4826439619064331,0.4641903042793274,0.04255472496151924,2.523358944017673e-06,0.0015739526133984327,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,muon_power_0.75,0.3208134174346924,0.9538119435310364,0.18772487342357635,0.9830241799354553,0.6128768920898438,0.8798489570617676,0.9998496770858765,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.3208134174346924,0.9538119435310364,5.620110096060671e-05,2.0019135263282806e-05,0.34167027473449707,1.890969906526152e-05,3.776491212192923e-06,6.555868458235636e-05,5.912976121180691e-05,0.0012315218336880207,0.6445846557617188,0.6458161473274231,0.48362910747528076,0.46752041578292847,0.041812848299741745,3.5237981137470342e-06,0.0018443734152242541,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,calibrated_mulaw_5,0.2955639064311981,0.9609063863754272,0.17295031249523163,0.9856226444244385,0.6375625729560852,0.8507437705993652,0.9984576106071472,0.6685763001441956,0.8141573667526245,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.2955639064311981,0.9609063863754272,4.916766920359805e-05,1.665249146753922e-05,0.26528817415237427,1.890969906526152e-05,3.776491212192923e-06,5.23692651768215e-05,0.00012188192340545356,0.0010322845773771405,0.6438905596733093,0.6449227929115295,0.4826439619064331,0.4641903042793274,0.04255472496151924,2.523358944017673e-06,0.0015739526133984327,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",5,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,danger_weighted_codebook_D4_L1,0.32601672410964966,0.9473715424537659,0.1907670497894287,0.9818575978279114,0.5934984683990479,0.899779736995697,0.9957921504974365,,,0.0008256714208982885,0.0035095750354230404,524.8071899414062,181,384,0.32601672410964966,0.9473715424537659,5.522951687453315e-05,1.8901871953858063e-05,0.36900046467781067,1.890969906526152e-05,3.776491212192923e-06,6.415789539460093e-05,6.105167994974181e-05,0.0014554481022059917,0.6292437314987183,0.6306992173194885,0.47349587082862854,0.45693764090538025,0.041600730270147324,4.341824933362659e-06,0.0018771305913105607,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,structural_int4_uniform,,,,,0.7564975619316101,0.7016132473945618,,0.7824834585189819,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10619499534368515
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,uniform_int3,0.3796558082103729,0.934487521648407,0.186028391122818,0.9830822944641113,0.5989499092102051,0.895240306854248,0.9991916418075562,0.6301168203353882,0.8600996732711792,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3796558082103729,0.934487521648407,5.8415389503352344e-05,2.301356289535761e-05,0.5559986233711243,1.6460131519124843e-05,3.295542455816758e-06,6.82356403558515e-05,7.18189767212607e-05,0.0008349857525900006,0.6503239274024963,0.6511589288711548,0.490558922290802,0.4644075036048889,0.042298510670661926,2.3208558559417725e-06,0.0018075854750350118,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_1,0.3207065761089325,0.9531819820404053,0.15714380145072937,0.9879489541053772,0.6504074335098267,0.8378638029098511,1.0040193796157837,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3207065761089325,0.9531819820404053,4.904486922896467e-05,1.9264818547526374e-05,0.4355265200138092,1.6460131519124843e-05,3.295542455816758e-06,5.730560587835498e-05,4.913782322546467e-05,0.0010500276694074273,0.6514908075332642,0.6525408625602722,0.4854268729686737,0.46694889664649963,0.0434570387005806,2.081568709400017e-06,0.0012915115803480148,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_5,0.2964802384376526,0.9609402418136597,0.14527393877506256,0.9897582530975342,0.6780138611793518,0.8049046993255615,1.0059897899627686,0.7104172110557556,0.7610320448875427,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.2964802384376526,0.9609402418136597,4.211755731375888e-05,1.5430006897076964e-05,0.2634141743183136,1.6460131519124843e-05,3.295542455816758e-06,4.5066288294037804e-05,0.00010007275704992935,0.0010563191026449203,0.6401527523994446,0.6412090063095093,0.484615296125412,0.4589991271495819,0.04334243759512901,1.8058926798403263e-06,0.0010944108944386244,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_20,0.3562715947628021,0.9456133842468262,0.17458754777908325,0.9853159189224243,0.6391593217849731,0.8497617840766907,1.000566840171814,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3562715947628021,0.9456133842468262,4.426650775712915e-05,1.40810661832802e-05,0.12832076847553253,1.754519144014921e-05,3.295542455816758e-06,4.1569292079657316e-05,0.0001985202543437481,0.0008195461123250425,0.6366823315620422,0.6375018954277039,0.4818362891674042,0.4612002968788147,0.04336796700954437,2.0429783944564406e-06,0.0015871324576437473,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_100,0.565354585647583,0.8972715735435486,0.2770055830478668,0.966017484664917,0.5506336688995361,0.9435740113258362,0.9905482530593872,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.565354585647583,0.8972715735435486,6.0915903304703534e-05,1.537699245091062e-05,0.0454305000603199,6.272367500059772e-06,3.295542455816758e-06,6.0272188420640305e-05,0.0002970502246171236,0.0011764182709157467,0.6025094985961914,0.6036859154701233,0.4484958052635193,0.4422360062599182,0.04290701448917389,7.53694848754094e-06,0.0038600924890488386,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_500,0.8969386219978333,0.8718032836914062,0.43946269154548645,0.9321707487106323,0.5047557950019836,0.9897156953811646,0.988813579082489,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.8969386219978333,0.8718032836914062,9.454722749069333e-05,1.9081066056969576e-05,0.014435945078730583,1.3588331967184786e-05,3.384980345799704e-06,0.00010264552111038938,0.00029705034103244543,0.0025555058382451534,0.46722689270973206,0.46978238224983215,0.3509027361869812,0.34112271666526794,0.032467070966959,4.376198921818286e-05,0.008001068606972694,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_2000,1.2256596088409424,0.8812831044197083,0.6005184650421143,0.9011235237121582,0.5116322040557861,0.9805358052253723,0.9840875267982483,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,1.2256596088409424,0.8812831044197083,0.00013546441914513707,2.500523260096088e-05,0.005239981226623058,1.7788332115742378e-05,1.3168727264201152e-06,0.00015539118612650782,0.0002970502246171236,0.0041465163230896,0.3379029631614685,0.3420494794845581,0.2521594166755676,0.24371302127838135,0.02348535880446434,0.00014050048775970936,0.011449498124420643,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_global,0.2750338017940521,0.9616879820823669,0.13476909697055817,0.9908928871154785,0.6809490919113159,0.802383542060852,1.0088311433792114,0.712620198726654,0.7581333518028259,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.2750338017940521,0.9616879820823669,3.9545662730233744e-05,1.4919791283318773e-05,0.3321940004825592,1.6460131519124843e-05,3.295542455816758e-06,4.0172300941776484e-05,0.0001246791798621416,0.0012694776523858309,0.6134042739868164,0.6146737337112427,0.46249887347221375,0.4402022957801819,0.04183082655072212,1.88392550626304e-06,0.0009103019256144762,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_per_tensor_oracle,0.275145024061203,0.9616401195526123,0.1348230540752411,0.9908842444419861,0.6807783842086792,0.8025897145271301,1.0088090896606445,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.275145024061203,0.9616401195526123,3.9472171920351684e-05,1.4854631444904953e-05,0.32955819368362427,1.6460131519124843e-05,3.295542455816758e-06,4.000641274615191e-05,0.00012580618204083294,0.0012792720226570964,0.6125608682632446,0.6138401031494141,0.4613584280014038,0.4397645890712738,0.04155433923006058,1.9007150058314437e-06,0.0009101298055611551,"-1,-0.4180956,-0.1774396,0,0.1774396,0.4180956,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,0.22756418585777283,0.9737691879272461,0.11150716990232468,0.9937658309936523,0.7373483777046204,0.7303121089935303,1.0148977041244507,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.22756418585777283,0.9737691879272461,3.2606014428893104e-05,1.2504940968938172e-05,0.3187934160232544,1.6460131519124843e-05,3.295542455816758e-06,3.397873297217302e-05,7.693678344367072e-05,0.0010845826473087072,0.6000407338142395,0.6011252999305725,0.4477519392967224,0.44147443771362305,0.04471415653824806,1.110077050725522e-06,0.0006141453632153571,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.517129634204297,0.5,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,muon_global_codebook,0.3282339870929718,0.9466004967689514,0.1608324944972992,0.9871007204055786,0.6335235834121704,0.8573787212371826,1.0029066801071167,0.6651845574378967,0.81831294298172,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3282339870929718,0.9466004967689514,4.7522931708954275e-05,1.7548147297929972e-05,0.36591029167175293,1.6460131519124843e-05,3.295542455816758e-06,5.5212280130945146e-05,5.063203570898622e-05,0.0013371077366173267,0.6323429346084595,0.6336800456047058,0.474028617143631,0.4530041217803955,0.04334048181772232,2.815858806570759e-06,0.0013316716067492962,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_codebook,0.3282339870929718,0.9466004967689514,0.1608324944972992,0.9871007204055786,0.6335235834121704,0.8573787212371826,1.0029066801071167,0.6651845574378967,0.81831294298172,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3282339870929718,0.9466004967689514,4.7522931708954275e-05,1.7548147297929972e-05,0.36591029167175293,1.6460131519124843e-05,3.295542455816758e-06,5.5212280130945146e-05,5.063203570898622e-05,0.0013371077366173267,0.6323429346084595,0.6336800456047058,0.474028617143631,0.4530041217803955,0.04334048181772232,2.815858806570759e-06,0.0013316716067492962,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook,0.3282339870929718,0.9466004967689514,0.1608324944972992,0.9871007204055786,0.6335235834121704,0.8573787212371826,1.0029066801071167,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3282339870929718,0.9466004967689514,4.7522931708954275e-05,1.7548147297929972e-05,0.36591029167175293,1.6460131519124843e-05,3.295542455816758e-06,5.5212280130945146e-05,5.063203570898622e-05,0.0013371077366173267,0.6323429346084595,0.6336800456047058,0.474028617143631,0.4530041217803955,0.04334048181772232,2.815858806570759e-06,0.0013316716067492962,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_mulaw_5,0.2964802384376526,0.9609402418136597,0.14527393877506256,0.9897582530975342,0.6780138611793518,0.8049046993255615,1.0059897899627686,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.2964802384376526,0.9609402418136597,4.211755731375888e-05,1.5430006897076964e-05,0.2634141743183136,1.6460131519124843e-05,3.295542455816758e-06,4.5066288294037804e-05,0.00010007275704992935,0.0010563191026449203,0.6401527523994446,0.6412090063095093,0.484615296125412,0.4589991271495819,0.04334243759512901,1.8058926798403263e-06,0.0010944108944386244,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_power_0.75,0.3229469060897827,0.9532667398452759,0.15824228525161743,0.9878320097923279,0.6530828475952148,0.834710419178009,1.0041587352752686,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.3229469060897827,0.9532667398452759,4.8379220970673487e-05,1.8541999452281743e-05,0.3394707441329956,1.6460131519124843e-05,3.295542455816758e-06,5.645557394018397e-05,4.8724836233304814e-05,0.0009666765108704567,0.6507363319396973,0.6517030000686646,0.48688817024230957,0.462724506855011,0.043597448617219925,1.9432170574873453e-06,0.001308112870901823,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
1,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,muon_mulaw_5,0.2964802384376526,0.9609402418136597,0.14527393877506256,0.9897582530975342,0.6780138611793518,0.8049046993255615,1.0059897899627686,,,0.0007113204919733107,0.0025453793350607157,524.8071899414062,181,384,0.2964802384376526,0.9609402418136597,4.211755731375888e-05,1.5430006897076964e-05,0.2634141743183136,1.6460131519124843e-05,3.295542455816758e-06,4.5066288294037804e-05,0.00010007275704992935,0.0010563191026449203,0.6401527523994446,0.6412090063095093,0.484615296125412,0.4589991271495819,0.04334243759512901,1.8058926798403263e-06,0.0010944108944386244,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
