seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,chosen_scale_over_absmax_mean,chosen_scale_over_absmax_median,raw_relative_l2
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,danger_weighted_codebook_D4_L1,0.3285199701786041,0.9464905858039856,0.19703876972198486,0.9806409478187561,0.5894085764884949,0.9033969640731812,0.993788480758667,,,0.0008541261195205152,0.002744528464972973,465.30328369140625,170,384,0.3285199701786041,0.9464905858039856,5.6675471569178626e-05,1.8758040823740885e-05,0.36167624592781067,1.9796321794274263e-05,3.974378159909975e-06,6.580397894140333e-05,5.7718272728379816e-05,0.0008689307724125683,0.5950442552566528,0.5959132313728333,0.47591066360473633,0.45091116428375244,0.043810002505779266,2.842544517989154e-06,0.0019465760560706258,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,per_tensor_muon_codebook_oracle,0.3285199701786041,0.9464905858039856,0.19703876972198486,0.9806409478187561,0.5894085764884949,0.9033969640731812,0.993788480758667,0.6206319332122803,0.8710564374923706,0.0008541261195205152,0.002744528464972973,465.30328369140625,170,384,0.3285199701786041,0.9464905858039856,5.6675471569178626e-05,1.8758040823740885e-05,0.36167624592781067,1.9796321794274263e-05,3.974378159909975e-06,6.580397894140333e-05,5.7718272728379816e-05,0.0008689307724125683,0.5950442552566528,0.5959132313728333,0.47591066360473633,0.45091116428375244,0.043810002505779266,2.842544517989154e-06,0.0019465760560706258,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",4,structural_int4_uniform,,,,,0.7494097948074341,0.7113926410675049,,0.7783958911895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11058859527111053
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,uniform_int3,0.3670361042022705,0.9385809898376465,0.18274056911468506,0.983686089515686,0.6086446642875671,0.8831985592842102,0.996570885181427,0.6427698135375977,0.8452596664428711,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3670361042022705,0.9385809898376465,5.719725231756456e-05,2.178440263378434e-05,0.5408958196640015,1.6050002159317955e-05,3.2371276574849617e-06,6.628462870139629e-05,7.136171916499734e-05,0.0009855539537966251,0.6149265766143799,0.6159120798110962,0.49128565192222595,0.4617682695388794,0.04415121674537659,2.720447128012893e-06,0.0016973958117887378,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_1,0.3122312128543854,0.955525279045105,0.1554591953754425,0.9882076382637024,0.6598669290542603,0.8257055878639221,1.0022270679473877,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3122312128543854,0.955525279045105,4.825153882848099e-05,1.8268023268319666e-05,0.42180943489074707,1.6050002159317955e-05,3.2371276574849617e-06,5.596937262453139e-05,5.019211312173866e-05,0.0007738614222034812,0.6118842959403992,0.6126581430435181,0.48768484592437744,0.4654434025287628,0.0427614189684391,1.5425446235894924e-06,0.0012196742463856936,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_5,0.2924826145172119,0.9619131088256836,0.1456228792667389,0.9896981716156006,0.6829990744590759,0.7979629635810852,1.0042914152145386,0.7170921564102173,0.7522101998329163,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2924826145172119,0.9619131088256836,4.181817712378688e-05,1.4671019016532227e-05,0.2537502646446228,1.6050002159317955e-05,3.2371276574849617e-06,4.411765621625818e-05,0.00010185351857217029,0.0008457986987195909,0.6060016751289368,0.6068474650382996,0.48433035612106323,0.45930221676826477,0.04371477663516998,1.492918272560928e-06,0.0010696528479456902,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_20,0.3566831946372986,0.9459194540977478,0.1775815486907959,0.984879732131958,0.6417545676231384,0.845862090587616,0.9985840320587158,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3566831946372986,0.9459194540977478,4.450277629075572e-05,1.343822805210948e-05,0.1239488422870636,1.7158656191895716e-05,3.2371276574849617e-06,4.0876093407860026e-05,0.00019973682356067002,0.0009535160497762263,0.5987145900726318,0.5996680855751038,0.483364462852478,0.45827654004096985,0.042451102286577225,2.5257488687202567e-06,0.0015859226696193218,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_100,0.5672417283058167,0.8986820578575134,0.28239747881889343,0.9649408459663391,0.5471559166908264,0.9471331238746643,0.9903653860092163,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.5672417283058167,0.8986820578575134,6.189286068547517e-05,1.5059267752803862e-05,0.0442030169069767,6.0807965382991824e-06,3.2371276574849617e-06,5.9982205129927024e-05,0.0002958892146125436,0.0011193016543984413,0.5626944899559021,0.5638137459754944,0.4504605829715729,0.4344664216041565,0.04084841534495354,7.642531272722408e-06,0.0038420474156737328,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_500,0.8956297039985657,0.8766438364982605,0.4458830654621124,0.9312841892242432,0.506865918636322,0.9885689616203308,0.9907861948013306,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.8956297039985657,0.8766438364982605,9.631960710976273e-05,1.890845305752009e-05,0.013852720148861408,1.3185567695472855e-05,3.3407504815841094e-06,0.00010334836406400427,0.0002958893892355263,0.001886621699668467,0.4303182065486908,0.43220481276512146,0.3434567451477051,0.33164119720458984,0.031451646238565445,3.415940955164842e-05,0.007791395299136639,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_2000,1.2154560089111328,0.8861634731292725,0.6050912737846375,0.9015108942985535,0.5170126557350159,0.9774824976921082,0.9889959096908569,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,1.2154560089111328,0.8861634731292725,0.00013752318045590073,2.50625435000984e-05,0.004885073285549879,1.733544559101574e-05,1.3064066024526255e-06,0.0001563118858030066,0.0002958892146125436,0.003307150676846504,0.3095278739929199,0.31283503770828247,0.2481095939874649,0.23631365597248077,0.022545496001839638,0.00011655302660074085,0.010908608324825764,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_global,0.27237987518310547,0.9624043703079224,0.1356205940246582,0.9907740950584412,0.6857469081878662,0.7956235408782959,1.007087230682373,0.7184449434280396,0.7504093647003174,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.27237987518310547,0.9624043703079224,3.9228943933267146e-05,1.4182311133481562e-05,0.3208279013633728,1.6050002159317955e-05,3.2371276574849617e-06,3.9102240407373756e-05,0.00012634879385586828,0.0012195724993944168,0.5803048610687256,0.5815244317054749,0.46113818883895874,0.4403765797615051,0.04169324040412903,1.8877080947277136e-06,0.0008982214494608343,"-1,-0.4198408,-0.1791116,0,0.1791116,0.4198408,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,lloyd_per_tensor_oracle,0.2721376121044159,0.9625072479248047,0.1354992538690567,0.9907914996147156,0.686089038848877,0.7951771020889282,1.007055640220642,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2721376121044159,0.9625072479248047,3.936120992875658e-05,1.4264336641645059e-05,0.32427978515625,1.6050002159317955e-05,3.2371276574849617e-06,3.9458322135033086e-05,0.00012359062384348363,0.0012342751724645495,0.5808653235435486,0.5820995569229126,0.46265581250190735,0.44221895933151245,0.04154236614704132,1.9068738765781745e-06,0.0008973986841738224,"-1,-0.4241275,-0.1811183,0,0.1811183,0.4241275,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,0.2243988960981369,0.9745057821273804,0.11174681037664413,0.9937378168106079,0.7406805157661438,0.7250100374221802,1.013155221939087,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2243988960981369,0.9745057821273804,3.2539814128540456e-05,1.190516195492819e-05,0.3112860918045044,1.6050002159317955e-05,3.2371276574849617e-06,3.385172021808103e-05,7.336601265706122e-05,0.001005172380246222,0.5709264278411865,0.5719316005706787,0.4549473822116852,0.44222646951675415,0.042216286063194275,1.0601995654724305e-06,0.0006021812441758811,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5250000057725999,0.5,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,muon_global_codebook,0.3227326273918152,0.9485651850700378,0.16068550944328308,0.9871369004249573,0.6393767595291138,0.8491502404212952,0.9997276663780212,0.6727386116981506,0.8090288043022156,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3227326273918152,0.9485651850700378,4.7129011363722384e-05,1.6783813407528214e-05,0.3542887270450592,1.6050002159317955e-05,3.2371276574849617e-06,5.4417159844888374e-05,5.142543159308843e-05,0.0011575472308322787,0.6003025770187378,0.6014600992202759,0.4762696325778961,0.4582805335521698,0.04098264500498772,2.5007834665302653e-06,0.0012969032395631075,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_codebook,0.3227326273918152,0.9485651850700378,0.16068550944328308,0.9871369004249573,0.6393767595291138,0.8491502404212952,0.9997276663780212,0.6727386116981506,0.8090288043022156,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3227326273918152,0.9485651850700378,4.7129011363722384e-05,1.6783813407528214e-05,0.3542887270450592,1.6050002159317955e-05,3.2371276574849617e-06,5.4417159844888374e-05,5.142543159308843e-05,0.0011575472308322787,0.6003025770187378,0.6014600992202759,0.4762696325778961,0.4582805335521698,0.04098264500498772,2.5007834665302653e-06,0.0012969032395631075,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook,0.3227326273918152,0.9485651850700378,0.16068550944328308,0.9871369004249573,0.6393767595291138,0.8491502404212952,0.9997276663780212,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3227326273918152,0.9485651850700378,4.7129011363722384e-05,1.6783813407528214e-05,0.3542887270450592,1.6050002159317955e-05,3.2371276574849617e-06,5.4417159844888374e-05,5.142543159308843e-05,0.0011575472308322787,0.6003025770187378,0.6014600992202759,0.4762696325778961,0.4582805335521698,0.04098264500498772,2.5007834665302653e-06,0.0012969032395631075,"-1,-0.6,-0.2,0,0.2,0.6,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_mulaw_5,0.2924826145172119,0.9619131088256836,0.1456228792667389,0.9896981716156006,0.6829990744590759,0.7979629635810852,1.0042914152145386,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2924826145172119,0.9619131088256836,4.181817712378688e-05,1.4671019016532227e-05,0.2537502646446228,1.6050002159317955e-05,3.2371276574849617e-06,4.411765621625818e-05,0.00010185351857217029,0.0008457986987195909,0.6060016751289368,0.6068474650382996,0.48433035612106323,0.45930221676826477,0.04371477663516998,1.492918272560928e-06,0.0010696528479456902,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_power_0.75,0.3154344856739044,0.955283522605896,0.15705551207065582,0.9879985451698303,0.6593801379203796,0.8266669511795044,1.0031187534332275,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3154344856739044,0.955283522605896,4.771253588842228e-05,1.7552112694829702e-05,0.3279758095741272,1.6050002159317955e-05,3.2371276574849617e-06,5.528580732061528e-05,4.985260238754563e-05,0.0009850321803241968,0.6099839806556702,0.6109690070152283,0.48628607392311096,0.46570920944213867,0.041154373437166214,2.0130380562477512e-06,0.0012465795734897256,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,,,
