seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,chosen_scale_over_absmax_mean,chosen_scale_over_absmax_median
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",4,scale_oracle,0.2822929322719574,0.9595292210578918,0.19212660193443298,0.9814186096191406,0.8743093609809875,0.5028049945831299,1.0055346488952637,,,0.0011736600426957011,0.003466671332716942,87.81570434570312,0,384,0.2822929322719574,0.9595292210578918,5.195782068767585e-05,4.5165710616856813e-05,0.37470754981040955,3.1826177291804925e-05,6.510416369565064e-06,5.51039629499428e-05,0.00011992620420642197,0.0,0.0,0.0,0.628921627998352,0.2608197033405304,0.00473228981718421,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5093750019895505,0.5
0,128,transformer.h.1.mlp.w1.weight,transformer.h.1.mlp.w1.weight,"(1024, 384)",8,scale_oracle,0.2748771905899048,0.96168452501297,0.16474534571170807,0.9863649010658264,0.8989706039428711,0.4505179524421692,1.004351019859314,,,0.001012807828374207,0.0024255989119410515,87.81570434570312,0,384,0.2748771905899048,0.96168452501297,4.5128032070351765e-05,3.9901540731079876e-05,0.35816702246665955,2.7108606445835903e-05,5.516556939255679e-06,4.761539094033651e-05,0.00010254624066874385,0.0,0.0,0.0,0.6449337005615234,0.2503933012485504,0.005012268200516701,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5093750021159471,0.5
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",4,scale_oracle,0.2874656021595001,0.9580386281013489,0.20117786526679993,0.9796149730682373,0.8657811880111694,0.5195876955986023,1.0055569410324097,,,0.0011721961200237274,0.003539902623742819,85.42642974853516,0,384,0.2874656021595001,0.9580386281013489,5.201378007768653e-05,4.488826380111277e-05,0.3814595639705658,3.197648038621992e-05,6.676668817817699e-06,5.522411083802581e-05,0.0001225404703291133,0.0,0.0,0.0,0.6220597624778748,0.2670189142227173,0.0046563707292079926,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5109375023760533,0.5
0,128,transformer.h.1.mlp.w2.weight,transformer.h.1.mlp.w2.weight,"(1024, 384)",8,scale_oracle,0.2748153805732727,0.961677610874176,0.16823406517505646,0.9857812523841858,0.8963789939880371,0.4553140103816986,1.0002738237380981,,,0.000996388727799058,0.002715801354497671,85.42642974853516,0,384,0.2748153805732727,0.961677610874176,4.428090687724762e-05,3.919884329661727e-05,0.35811105370521545,2.660049358382821e-05,5.408889137470396e-06,4.666503446060233e-05,0.00010447801469126716,0.0,0.0,0.0,0.6364325284957886,0.2612732946872711,0.004270151723176241,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5088541686523508,0.5
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",4,scale_oracle,0.384662389755249,0.9276058673858643,0.2934750020503998,0.9574604630470276,0.737740159034729,0.7262672185897827,1.0055365562438965,,,0.006902778055518866,0.013941212557256222,78.48717498779297,0,384,0.384662389755249,0.9276058673858643,0.00028898357413709164,0.0002705615188460797,0.5508651733398438,0.00017563083383720368,3.664508767542429e-05,0.0003454002144280821,0.0008904019487090409,0.0,0.0,0.0,0.6315941214561462,0.3064548969268799,0.008645300753414631,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5,0.5
0,128,transformer.h.1.mlp.c_proj.weight,transformer.h.1.mlp.c_proj.weight,"(384, 1024)",8,scale_oracle,0.3285791873931885,0.9464014768600464,0.21488529443740845,0.9769887924194336,0.8182585835456848,0.5996760129928589,0.9889898300170898,,,0.004952279385179281,0.009948911145329475,78.48717498779297,0,384,0.3285791873931885,0.9464014768600464,0.00021195730369072407,0.00020116433734074235,0.4652964174747467,0.00012533291010186076,2.5568364435457624e-05,0.00024074660905171186,0.0006283188704401255,0.0,0.0,0.0,0.6282588839530945,0.3083248436450958,0.007779697887599468,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5,0.5
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",4,scale_oracle,0.22615806758403778,0.974096417427063,0.13620899617671967,0.9906815886497498,0.6029072403907776,0.925091564655304,1.0711877346038818,,,0.0005284703802317381,0.0017224675975739956,1171.80810546875,209,384,0.22615806758403778,0.974096417427063,2.4795866920612752e-05,6.392730938387103e-06,0.30556008219718933,1.200990936922608e-05,2.3846953354222933e-06,2.570348442532122e-05,5.6333901738980785e-05,0.0014939968241378665,0.6985840201377869,0.700078010559082,0.37878888845443726,0.4595809280872345,0.0995263084769249,1.1580195860005915e-06,0.0005414830520749092,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5236111163020668,0.5
0,128,transformer.h.2.attn.c_attn.weight,transformer.h.2.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,0.22423680126667023,0.9745394587516785,0.11012623459100723,0.9939202070236206,0.6566245555877686,0.8639525175094604,1.078012228012085,,,0.00043660536175593734,0.001565727056004107,1171.80810546875,209,384,0.22423680126667023,0.9745394587516785,2.0430397853488103e-05,5.817160854348913e-06,0.30827274918556213,9.775961189006921e-06,1.9625656477728626e-06,2.1227171600912698e-05,4.712219015345909e-05,0.001749147311784327,0.7001297473907471,0.7018789052963257,0.38374239206314087,0.46126753091812134,0.09533517807722092,8.821829737826192e-07,0.00035311063402332366,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5245370427757919,0.5
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",4,scale_oracle,0.22634749114513397,0.9740636944770813,0.1332966536283493,0.991087019443512,0.5874552130699158,0.957537829875946,1.0992978811264038,,,0.0046658581122756,0.00647755665704608,315108.28125,159,384,0.22634749114513397,0.9740636944770813,0.00021816816297359765,0.0002078664256259799,0.2770656943321228,0.00011751584679586813,2.321291685802862e-05,0.0002241437614429742,0.0004178629314992577,0.0010260945418849587,0.6241100430488586,0.625136137008667,0.31221798062324524,0.44707727432250977,0.19966882467269897,1.1060868928325363e-05,0.006727644708007574,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5333333411787882,0.5
0,128,transformer.h.2.attn.c_proj.weight,transformer.h.2.attn.c_proj.weight,"(384, 384)",8,scale_oracle,0.2246302217245102,0.9744394421577454,0.10792578011751175,0.9941644668579102,0.6383762359619141,0.8979301452636719,1.1007639169692993,,,0.0037093786522746086,0.004546918906271458,315108.28125,159,384,0.2246302217245102,0.9744394421577454,0.0001752880052663386,0.0001668352633714676,0.2677747905254364,9.292607865063474e-05,1.8438011466059834e-05,0.0001781690662028268,0.0003456364502198994,0.0012903352035209537,0.6203410625457764,0.6216314435005188,0.3098047375679016,0.44825881719589233,0.19466988742351532,9.114215572481044e-06,0.004381746985018253,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5333333414902226,0.5
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",4,scale_oracle,0.2841377258300781,0.9590316414833069,0.18792834877967834,0.9822363257408142,0.8202998042106628,0.5925893187522888,0.9753628373146057,,,0.0009502337197773159,0.0026779649779200554,134.67860412597656,28,384,0.2841377258300781,0.9590316414833069,4.184597128187306e-05,3.62479840987362e-05,0.38614654541015625,2.580164982646238e-05,5.33952470505028e-06,4.461740900296718e-05,9.666671394370496e-05,0.00019867428636644036,0.11097357422113419,0.11117225140333176,0.5917293429374695,0.29992952942848206,0.008147235959768295,1.1183976766915293e-07,6.247038254514337e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5093750018832904,0.5
0,128,transformer.h.2.mlp.w1.weight,transformer.h.2.mlp.w1.weight,"(1024, 384)",8,scale_oracle,0.27524784207344055,0.9615027904510498,0.15677975118160248,0.9876540303230286,0.8554702401161194,0.5319540500640869,0.9771054983139038,,,0.0007923234370537102,0.0019574889447540045,134.67860412597656,28,384,0.27524784207344055,0.9615027904510498,3.533458584570326e-05,3.134105645585805e-05,0.368194580078125,2.1105321138747968e-05,4.347260528447805e-06,3.7376397813204676e-05,8.303872891701758e-05,0.0002324166998732835,0.11040564626455307,0.11063806712627411,0.596238374710083,0.2913154363632202,0.007321210578083992,9.016324753474692e-08,4.283053567633033e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5114583366042523,0.5
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",4,scale_oracle,0.2864431142807007,0.9583796858787537,0.1904621720314026,0.9817562699317932,0.815735399723053,0.599910318851471,0.974820077419281,,,0.0009116886067204177,0.002443055622279644,134.98654174804688,29,384,0.2864431142807007,0.9583796858787537,4.035856909467839e-05,3.476627898635343e-05,0.38242340087890625,2.4896804461604916e-05,5.15082092533703e-06,4.29909850936383e-05,9.215731552103534e-05,0.00012368953321129084,0.11262567341327667,0.1127493679523468,0.5869907140731812,0.3085046708583832,0.008870701305568218,6.562086696249025e-08,5.975116800982505e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.511979169160646,0.5
0,128,transformer.h.2.mlp.w2.weight,transformer.h.2.mlp.w2.weight,"(1024, 384)",8,scale_oracle,0.276839941740036,0.9610775709152222,0.15725724399089813,0.9875823259353638,0.8532407283782959,0.5359477400779724,0.9767398834228516,,,0.0007582420366816223,0.0016817082650959492,134.98654174804688,29,384,0.276839941740036,0.9610775709152222,3.372614810359664e-05,2.9765040380880237e-05,0.36621347069740295,2.0057101210113615e-05,4.088901278009871e-06,3.5727724025491625e-05,8.059515675995499e-05,0.00015566387446597219,0.1146746352314949,0.11483029276132584,0.5937644243240356,0.29749488830566406,0.007509248796850443,5.610132447486649e-08,4.132878530072048e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.509895835674394,0.5
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",4,scale_oracle,0.3592897653579712,0.9363949298858643,0.26703840494155884,0.9646665453910828,0.741719663143158,0.714026689529419,0.9866184592247009,,,0.005007954314351082,0.008529633283615112,97.32108306884766,0,384,0.3592897653579712,0.9363949298858643,0.0002118139382218942,0.00019931746646761894,0.5219039916992188,0.0001256093237316236,2.5819663278525695e-05,0.0002491952327545732,0.0006694572512060404,0.0,0.0,0.0,0.6151059865951538,0.32053855061531067,0.010881549678742886,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5,0.5
0,128,transformer.h.2.mlp.c_proj.weight,transformer.h.2.mlp.c_proj.weight,"(384, 1024)",8,scale_oracle,0.3228089213371277,0.9480741024017334,0.2023852914571762,0.9795524477958679,0.8100992441177368,0.6096168160438538,0.9770894050598145,,,0.003732505952939391,0.00810696929693222,97.32108306884766,0,384,0.3228089213371277,0.9480741024017334,0.0001600246614543721,0.00015176832675933838,0.4582163393497467,9.423324081581086e-05,1.9089218767476268e-05,0.00018094861297868192,0.0004737233684863895,0.0,0.0,0.0,0.6202147603034973,0.31083497405052185,0.009191074408590794,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5,0.5
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",4,scale_oracle,0.228189617395401,0.9736302495002747,0.1241750717163086,0.9922613501548767,0.599396288394928,0.9436106085777283,1.0990710258483887,,,0.000444820208940655,0.0015403054421767592,1860.2325439453125,199,384,0.228189617395401,0.9736302495002747,2.096131538564805e-05,4.812938186660176e-06,0.32224076986312866,9.63430375122698e-06,1.925320702866884e-06,2.2009444364812225e-05,5.039467941969633e-05,0.0014267013175413013,0.7065079808235168,0.7079346776008606,0.36977729201316833,0.46352919936180115,0.11074665933847427,8.282432872874779e-07,0.000410149252275005,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.524074080146453,0.5
0,128,transformer.h.3.attn.c_attn.weight,transformer.h.3.attn.c_attn.weight,"(1152, 384)",8,scale_oracle,0.22596649825572968,0.9741290807723999,0.09875965863466263,0.9951130151748657,0.6482390761375427,0.8868714570999146,1.102940320968628,,,0.0003649636928457767,0.0012489778455346823,1860.2325439453125,199,384,0.22596649825572968,0.9741290807723999,1.6862746633705683e-05,4.402128979563713e-06,0.31345847249031067,8.044413334573619e-06,1.6068270269897766e-06,1.7517706510261633e-05,4.143446130910888e-05,0.0018541532335802913,0.7037308216094971,0.7055849432945251,0.36849507689476013,0.46182140707969666,0.10613586753606796,6.79949323512119e-07,0.00025806998019106686,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5166666711685727,0.5
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",4,scale_oracle,0.224905863404274,0.9743892550468445,0.12474948167800903,0.9921904802322388,0.5862731337547302,0.9660743474960327,1.1125963926315308,,,0.003863927908241749,0.005137835629284382,171267.140625,164,384,0.224905863404274,0.9743892550468445,0.00018258130876347423,0.0001730284420773387,0.27069091796875,9.737056825542822e-05,1.947328564710915e-05,0.00018577648734208196,0.00035585390287451446,0.0010019820183515549,0.6296901106834412,0.6306921243667603,0.3046669661998749,0.44602516293525696,0.20191209018230438,7.687002835154999e-06,0.004830854944884777,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5347222333610556,0.5
0,128,transformer.h.3.attn.c_proj.weight,transformer.h.3.attn.c_proj.weight,"(384, 384)",8,scale_oracle,0.22376497089862823,0.9746724963188171,0.10023225098848343,0.9949660301208496,0.637235701084137,0.9093167781829834,1.1198582649230957,,,0.0031344732269644737,0.003957426641136408,171267.140625,164,384,0.22376497089862823,0.9746724963188171,0.00014852467575110495,0.00014204904437065125,0.2713351845741272,7.871495472500101e-05,1.5875073586357757e-05,0.00015255734615493566,0.0002711999695748091,0.0012583216885104775,0.6388198137283325,0.6400781273841858,0.3113843500614166,0.45196905732154846,0.1977558434009552,6.231468887563096e-06,0.0031635677441954613,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.540277788621935,0.5
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",4,scale_oracle,0.275858074426651,0.9613975882530212,0.1699201911687851,0.9854828119277954,0.7963690161705017,0.6253625750541687,0.9553484320640564,,,0.0007884428487159312,0.0018085481133311987,169.93829345703125,64,384,0.275858074426651,0.9613975882530212,3.4874447010224685e-05,3.078159716096707e-05,0.37146249413490295,2.0932189727318473e-05,4.341657131590182e-06,3.703925904119387e-05,8.192597306333482e-05,0.0003983544884249568,0.24660708010196686,0.247005432844162,0.5807377696037292,0.3061424791812897,0.011382883414626122,1.4830490613348957e-07,9.181028872262686e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5072916688438284,0.5
0,128,transformer.h.3.mlp.w1.weight,transformer.h.3.mlp.w1.weight,"(1024, 384)",8,scale_oracle,0.2680402398109436,0.9635546803474426,0.1410132795572281,0.9900213479995728,0.8351630568504333,0.5645949840545654,0.9626710414886475,,,0.0006546541699208319,0.0018260409124195576,169.93829345703125,64,384,0.2680402398109436,0.9635546803474426,2.9083510526106693e-05,2.6127694582100958e-05,0.35405221581459045,1.7289186871494167e-05,3.5342673072591424e-06,3.065219061682001e-05,6.790374754928052e-05,0.00039551916415803134,0.2503123879432678,0.2507079243659973,0.5904027223587036,0.30041423439979553,0.009874686598777771,1.0074170830876028e-07,6.375645170919597e-05,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5083333354725688,0.5
0,128,transformer.h.3.mlp.w2.weight,transformer.h.3.mlp.w2.weight,"(1024, 384)",4,scale_oracle,0.28615573048591614,0.9584163427352905,0.17189495265483856,0.9851458072662354,0.7782068848609924,0.6501324772834778,0.946327269077301,,,0.0007934179739095271,0.0024546526838093996,192.99685668945312,82,384,0.28615573048591614,0.9584163427352905,3.525933061609976e-05,3.0373877962119877e-05,0.38071951270103455,2.1532383470912464e-05,4.390122285258258e-06,3.746515358216129e-05,8.283459465019405e-05,0.00047970193554647267,0.3028392791748047,0.30331897735595703,0.563328206539154,0.31772977113723755,0.015638457611203194,1.955820607690839e-07,0.0001234723604284227,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,0.5114583359694208,0.5
