seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter,gain_vs_uniform
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_500,0.8990861177444458,0.8769575357437134,0.43648916482925415,0.9332632422447205,0.4912740886211395,1.0369184017181396,1.053900957107544,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.8990861177444458,0.8769575357437134,0.0008079260587692261,0.0003728361916728318,0.011074489913880825,0.00011293312127236277,2.7911682991543785e-05,0.0008419530931860209,0.0020218994468450546,0.0019940559286624193,0.45860597491264343,0.46060001850128174,0.28783679008483887,0.35913240909576416,0.11629693955183029,0.0004902621731162071,0.11275368183851242,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.10579267144203186
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_2000,1.2172167301177979,0.8869576454162598,0.5909269452095032,0.9037567973136902,0.5073302388191223,1.0236369371414185,1.0597929954528809,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,1.2172167301177979,0.8869576454162598,0.0011519648833200336,0.0005287767271511257,0.004055446945130825,0.00014648276555817574,1.081648952094838e-05,0.0012741617392748594,0.00202189851552248,0.00315692275762558,0.35152164101600647,0.35467857122421265,0.21791137754917145,0.2762312889099121,0.08786014467477798,0.0014226178172975779,0.15840773284435272,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08973652124404907
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_500,0.8440000414848328,0.861431360244751,0.5872448682785034,0.8981795310974121,0.7267411947250366,0.7532241344451904,1.0357551574707031,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.8440000414848328,0.861431360244751,0.00015546538634225726,7.345779158640653e-05,0.01508331298828125,3.205617394996807e-05,8.161049663613085e-06,0.00017079641111195087,0.000501417089253664,0.0,0.0,0.0,0.5615553259849548,0.15259519219398499,0.0015048723435029387,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08151698112487793
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,mulaw_mu_2000,1.1819803714752197,0.8559569120407104,0.8224098682403564,0.8649994730949402,0.7130399942398071,0.775435745716095,1.0442742109298706,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,1.1819803714752197,0.8559569120407104,0.00022400736634153873,8.793993038125336e-05,0.0053049721755087376,4.202560376143083e-05,3.1396409667650005e-06,0.00025862810434773564,0.0005014167982153594,0.0,0.0,0.0,0.39541342854499817,0.10317590087652206,0.000943672435823828,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09521818161010742
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_100,0.540968120098114,0.9022659659385681,0.3404574692249298,0.9513636231422424,0.8226509690284729,0.60372394323349,1.0256977081298828,,,0.0012943907640874386,0.0028932325076311827,65.37999725341797,0,384,0.540968120098114,0.9022659659385681,9.635985043132678e-05,5.6268530897796154e-05,0.0450388602912426,1.2817636161344126e-05,6.795458830310963e-06,9.802202112041414e-05,0.0004488081904128194,0.0,0.0,0.0,0.7204235792160034,0.18672247231006622,0.0020001104567199945,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.019120454788208008
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_500,0.8544552326202393,0.8618299961090088,0.5377359390258789,0.9084516763687134,0.7533188462257385,0.7164075970649719,1.0374298095703125,,,0.0012943907640874386,0.0028932325076311827,65.37999725341797,0,384,0.8544552326202393,0.8618299961090088,0.0001447890535928309,6.838193803559989e-05,0.014101664535701275,2.7632124329102226e-05,7.024636943242513e-06,0.0001575908245285973,0.00044880842324346304,0.0,0.0,0.0,0.5551269054412842,0.14111128449440002,0.0017054460477083921,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08845257759094238
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",8,mulaw_mu_2000,1.1960458755493164,0.8599115610122681,0.7527067065238953,0.8738311529159546,0.7446802854537964,0.7310949563980103,1.0430653095245361,,,0.0012943907640874386,0.0028932325076311827,65.37999725341797,0,384,1.1960458755493164,0.8599115610122681,0.00020954926731064916,8.271604747278616e-05,0.0048344931565225124,3.6231060221325606e-05,2.6999616693501594e-06,0.00024007336469367146,0.0004488081904128194,0.0,0.0,0.0,0.3789527714252472,0.09241681545972824,0.001072153216227889,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09709113836288452
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_100,0.5427173972129822,0.902897834777832,0.3851032555103302,0.9407852292060852,0.7970393896102905,0.6466830372810364,1.0282516479492188,,,0.0014317674795165658,0.002989496337249875,63.810787200927734,0,384,0.5427173972129822,0.902897834777832,0.00010400673636468127,5.999121640343219e-05,0.04705810546875,1.4366634786711074e-05,7.565677606180543e-06,0.00010696599201764911,0.0004991996102035046,0.0,0.0,0.0,0.7056005001068115,0.1964317113161087,0.0018505762564018369,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.011257648468017578
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_500,0.8504115343093872,0.8636894226074219,0.6034367680549622,0.8963400721549988,0.7249869108200073,0.7557174563407898,1.035958170890808,,,0.0014317674795165658,0.002989496337249875,63.810787200927734,0,384,0.8504115343093872,0.8636894226074219,0.00015457594417966902,7.246491441037506e-05,0.015149434097111225,3.081108661717735e-05,7.764252586639486e-06,0.00016920524649322033,0.0004991999012418091,0.0,0.0,0.0,0.5447705388069153,0.1524798721075058,0.0012663842644542456,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08331012725830078
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",4,mulaw_mu_2000,1.1834778785705566,0.8597840666770935,0.8397793173789978,0.8650926947593689,0.7150310277938843,0.7725430130958557,1.0437837839126587,,,0.0014317674795165658,0.002989496337249875,63.810787200927734,0,384,1.1834778785705566,0.8597840666770935,0.00022247752349358052,8.679032907821238e-05,0.0052515664137899876,4.070848081028089e-05,3.0522583074343856e-06,0.00025599627406336367,0.0004991996102035046,0.0,0.0,0.0,0.3834106922149658,0.10193856060504913,0.0009192719589918852,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09326601028442383
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",8,mulaw_mu_100,0.5458723902702332,0.9014857411384583,0.34717896580696106,0.9496641755104065,0.8200229406356812,0.6085753440856934,1.026885986328125,,,0.0012550681130960584,0.0024946858175098896,63.810787200927734,0,384,0.5458723902702332,0.9014857411384583,9.476399281993508e-05,5.491510091815144e-05,0.045166015625,1.2408782822603825e-05,6.64615663481527e-06,9.626661631045863e-05,0.0004372799303382635,0.0,0.0,0.0,0.710160493850708,0.19360342621803284,0.0019502404611557722,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.021371304988861084
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",8,mulaw_mu_500,0.8593767881393433,0.8627331256866455,0.5465649366378784,0.9069076180458069,0.7517809867858887,0.7189305424690247,1.0381804704666138,,,0.0012550681130960584,0.0024946858175098896,63.810787200927734,0,384,0.8593767881393433,0.8627331256866455,0.0001425189693691209,6.67270360281691e-05,0.014226277358829975,2.6976749722962268e-05,6.802358711865963e-06,0.0001549446169519797,0.00043728016316890717,0.0,0.0,0.0,0.5467850565910339,0.14227977395057678,0.0014334056759253144,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08961325883865356
0,128,transformer.h.0.mlp.w2.weight,transformer.h.0.mlp.w2.weight,"(1024, 384)",8,mulaw_mu_2000,1.1982179880142212,0.8617620468139648,0.7620648741722107,0.8729439973831177,0.7455686330795288,0.7299036979675293,1.0432589054107666,,,0.0012550681130960584,0.0024946858175098896,63.810787200927734,0,384,1.1982179880142212,0.8617620468139648,0.0002057599340332672,8.164243627106771e-05,0.00511932373046875,3.529405148583464e-05,2.630931930980296e-06,0.00023538587265647948,0.0004372799303382635,0.0,0.0,0.0,0.3701521158218384,0.09551001340150833,0.0010056354803964496,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09582561254501343
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",4,mulaw_mu_2000,1.1303093433380127,0.8053494095802307,0.8718799948692322,0.8318696022033691,0.558894693851471,0.9639164209365845,1.0503064393997192,,,0.007385001052170992,0.015406075865030289,68.17446899414062,0,384,1.1303093433380127,0.8053494095802307,0.0007001275080256164,0.00029373745201155543,0.007598876953125,0.0002041395055130124,1.5234525562846102e-05,0.0008645136840641499,0.002377868862822652,0.0,0.0,0.0,0.48888081312179565,0.23859310150146484,0.0029473763424903154,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.07039493322372437
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",8,mulaw_mu_500,0.7779382467269897,0.8381454348564148,0.5250746607780457,0.9004592895507812,0.6561357975006104,0.8460844159126282,1.0387107133865356,,,0.006225913763046265,0.014695403166115284,68.17446899414062,0,384,0.7779382467269897,0.8381454348564148,0.0004434719157870859,0.00023644822067581117,0.0197779331356287,0.00013018200115766376,3.343436401337385e-05,0.0005244149942882359,0.0020616904366761446,0.0,0.0,0.0,0.6117562055587769,0.2821454405784607,0.0034561953507363796,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.029323935508728027
0,128,transformer.h.0.mlp.c_proj.weight,transformer.h.0.mlp.c_proj.weight,"(384, 1024)",8,mulaw_mu_2000,1.153403878211975,0.8080254197120667,0.7784904837608337,0.8487369418144226,0.6025843024253845,0.9162611365318298,1.0527317523956299,,,0.006225913763046265,0.014695403166115284,68.17446899414062,0,384,1.153403878211975,0.8080254197120667,0.0006414786912500858,0.0002632230753079057,0.0069910683669149876,0.0001727472699712962,1.2898114619019907e-05,0.0007834769203327596,0.0020616892725229263,0.0,0.0,0.0,0.48438921570777893,0.2178172469139099,0.0025083336513489485,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08287543058395386
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_100,0.5627237558364868,0.8979629874229431,0.34760934114456177,0.949644148349762,0.4558854401111603,1.0620619058609009,1.035372018814087,,,0.0006877024425193667,0.0026723206974565983,743.9575805664062,195,384,0.5627237558364868,0.8979629874229431,6.0740261687897146e-05,1.2650332791963592e-05,0.0420735664665699,6.001837391522713e-06,3.137750809401041e-06,5.905456418986432e-05,0.00027911789948120713,0.0009836854878813028,0.6424260139465332,0.6434096693992615,0.3973880410194397,0.4584086835384369,0.08092374354600906,7.113453193596797e-06,0.004645658656954765,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.04894140362739563
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_500,0.8922755718231201,0.8724461197853088,0.5511810183525085,0.9095693230628967,0.41441723704338074,1.107092261314392,1.0448068380355835,,,0.0006877024425193667,0.0026723206974565983,743.9575805664062,195,384,0.8922755718231201,0.8724461197853088,9.469009819440544e-05,1.589136809343472e-05,0.013314706273376942,1.3038211363891605e-05,3.250954932809691e-06,0.00010156206553801894,0.0002791180450003594,0.001544294529594481,0.5064650774002075,0.5080093741416931,0.31822025775909424,0.3557795584201813,0.05925854295492172,2.952378235931974e-05,0.009682586416602135,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09040960669517517
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",4,mulaw_mu_2000,1.219556450843811,0.8814830183982849,0.7533504366874695,0.8812969326972961,0.42066365480422974,1.1017132997512817,1.04574716091156,,,0.0006877024425193667,0.0026723206974565983,743.9575805664062,195,384,1.219556450843811,0.8814830183982849,0.0001358558511128649,2.201007737312466e-05,0.004697446245700121,1.7123134966823272e-05,1.249277943315974e-06,0.00015414580411743373,0.00027911789948120713,0.002208934398368001,0.3696422576904297,0.3718511760234833,0.2316194474697113,0.25860682129859924,0.04036514088511467,8.29304481158033e-05,0.013877550140023232,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08416318893432617
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_100,0.5637436509132385,0.8976679444313049,0.2859392762184143,0.963935375213623,0.4953150153160095,1.023121953010559,1.0357880592346191,,,0.0005765379755757749,0.0019960093777626753,743.9575805664062,195,384,0.5637436509132385,0.8976679444313049,5.071547275292687e-05,1.146603244706057e-05,0.04247142747044563,4.987054580851691e-06,2.6168638669332722e-06,4.942046871292405e-05,0.00023302208865061402,0.000987710547633469,0.6457180976867676,0.6467058062553406,0.4040292799472809,0.4565623104572296,0.07614047825336456,4.811035523744067e-06,0.0031452258117496967,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.053972482681274414
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_500,0.8966667652130127,0.872169017791748,0.4547897279262543,0.9288615584373474,0.45423784852027893,1.0660606622695923,1.0397413969039917,,,0.0005765379755757749,0.0019960093777626753,743.9575805664062,195,384,0.8966667652130127,0.872169017791748,7.916303729871288e-05,1.4386441762326285e-05,0.013409649953246117,1.0861049304367043e-05,2.711773049668409e-06,8.507307938998565e-05,0.00023302221961785108,0.00180219451431185,0.5044094920158386,0.5062116384506226,0.31517958641052246,0.35761430859565735,0.057076793164014816,2.337875048397109e-05,0.006543390918523073,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.095049649477005
0,128,transformer.h.1.attn.c_attn.weight,transformer.h.1.attn.c_attn.weight,"(1152, 384)",8,mulaw_mu_2000,1.2236967086791992,0.8817182779312134,0.6206525564193726,0.8979824185371399,0.46189039945602417,1.05965256690979,1.0417213439941406,,,0.0005765379755757749,0.0019960093777626753,743.9575805664062,195,384,1.2236967086791992,0.8817182779312134,0.00011350084969308227,1.9650289686978795e-05,0.004744918085634708,1.418015017407015e-05,1.0508948662391049e-06,0.00012899674766231328,0.00023302208865061402,0.00292938482016325,0.367134153842926,0.37006357312202454,0.22983694076538086,0.25802335143089294,0.03931573033332825,7.450272823916748e-05,0.009337283670902252,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08739709854125977
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_100,0.5636531114578247,0.8963263630867004,0.337239533662796,0.9520718455314636,0.44922250509262085,1.0896941423416138,1.0731068849563599,,,0.005761271808296442,0.007368425372987986,448630.375,156,384,0.5636531114578247,0.8963263630867004,0.0005167291383258998,0.00029508082661777735,0.03656005859375,5.513551877811551e-05,2.8962045689695515e-05,0.0004925854154862463,0.0021403904538601637,0.001371803693473339,0.6108188033103943,0.6121906042098999,0.32008957862854004,0.4504254162311554,0.1847149133682251,0.00013927705003879964,0.06201546639204025,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.04676258563995361
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_500,0.8993636965751648,0.8705855011940002,0.5380954146385193,0.9118918180465698,0.40431272983551025,1.1413073539733887,1.0869903564453125,,,0.005761271808296442,0.007368425372987986,448630.375,156,384,0.8993636965751648,0.8705855011940002,0.0008142329752445221,0.00037653406616300344,0.01172553189098835,0.00012001462164334953,3.00435240205843e-05,0.0008578134584240615,0.002140391618013382,0.0017052408074960113,0.503143310546875,0.5048485398292542,0.26576098799705505,0.37198606133461,0.14864060282707214,0.00044077920028939843,0.1300550103187561,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09167236089706421
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",4,mulaw_mu_2000,1.229521632194519,0.8805413842201233,0.7356188893318176,0.8820235729217529,0.41265907883644104,1.1357994079589844,1.0911333560943604,,,0.005761271808296442,0.007368425372987986,448630.375,156,384,1.229521632194519,0.8805413842201233,0.0011701243929564953,0.0005185960326343775,0.003879123367369175,0.00015650450950488448,1.1719540452759247e-05,0.0013029270339757204,0.0021403904538601637,0.0022733774967491627,0.39039182662963867,0.39266520738601685,0.20426040887832642,0.2842646539211273,0.11336103826761246,0.0010982692474499345,0.1885983943939209,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.08332601189613342
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_100,0.5666648149490356,0.8973062634468079,0.2750827968120575,0.9665469527244568,0.48788097500801086,1.0490953922271729,1.0697970390319824,,,0.004546512849628925,0.006429832894355059,448630.375,156,384,0.5666648149490356,0.8973062634468079,0.00042294920422136784,0.00024026964092627168,0.0357530377805233,4.316556078265421e-05,2.2696611267747357e-05,0.0003970253455918282,0.0017047255532816052,0.0011593763483688235,0.6091132164001465,0.6102725863456726,0.3238210082054138,0.4480065703392029,0.17749851942062378,7.831719267414883e-05,0.04114628955721855,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.057412534952163696
0,128,transformer.h.1.attn.c_proj.weight,transformer.h.1.attn.c_proj.weight,"(384, 384)",8,mulaw_mu_500,0.9004101157188416,0.874267041683197,0.4370969831943512,0.9333027005195618,0.45481887459754944,1.0859229564666748,1.0761789083480835,,,0.004546512849628925,0.006429832894355059,448630.375,156,384,0.9004101157188416,0.874267041683197,0.0006680033402517438,0.0003064512275159359,0.01104736328125,9.493811376160011e-05,2.376169322815258e-05,0.0006983425701037049,0.0017047267174348235,0.0023665495682507753,0.4970668852329254,0.4994334578514099,0.26405614614486694,0.3655381500720978,0.14321523904800415,0.00040362420259043574,0.08477668464183807,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",,-0.09047463536262512
