seed,update,parameter_id,parameter_name,shape,k,quantizer,raw_residual_relative_l2,raw_residual_cosine,full_state_raw_relative_l2,full_state_raw_cosine,update_cosine,update_relative_l2,update_norm_ratio,exact_polar_cosine,exact_polar_relative_l2,residual_block_absmax_mean,residual_block_absmax_max,effective_condition_number,danger_zone_mode_count,active_mode_count,residual_relative_l2,residual_cosine,mae,median_ae,zero_fraction,small_005_mae,small_001_mae,middle_mae,large_mae,danger_diagonal_fraction_error,danger_cross_fraction_error,danger_associated_fraction_error,local_mixing_fraction_error,medium_mixing_fraction_error,distant_mixing_fraction_error,danger_diagonal_energy,danger_cross_energy,codebook_levels,calibrated_parameter
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,danger_zone_codebook,0.3227326273918152,0.9485651850700378,0.16068550944328308,0.9871369004249573,0.6393767595291138,0.8491502404212952,0.9997276663780212,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3227326273918152,0.9485651850700378,4.7129011363722384e-05,1.6783813407528214e-05,0.3542887270450592,1.6050002159317955e-05,3.2371276574849617e-06,5.4417159844888374e-05,5.142543159308843e-05,0.0011575472308322787,0.6003025770187378,0.6014600992202759,0.4762696325778961,0.4582805335521698,0.04098264500498772,2.5007834665302653e-06,0.0012969032395631075,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_mulaw_5,0.2924826145172119,0.9619131088256836,0.1456228792667389,0.9896981716156006,0.6829990744590759,0.7979629635810852,1.0042914152145386,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2924826145172119,0.9619131088256836,4.181817712378688e-05,1.4671019016532227e-05,0.2537502646446228,1.6050002159317955e-05,3.2371276574849617e-06,4.411765621625818e-05,0.00010185351857217029,0.0008457986987195909,0.6060016751289368,0.6068474650382996,0.48433035612106323,0.45930221676826477,0.04371477663516998,1.492918272560928e-06,0.0010696528479456902,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,geometry_power_0.75,0.3154344856739044,0.955283522605896,0.15705551207065582,0.9879985451698303,0.6593801379203796,0.8266669511795044,1.0031187534332275,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3154344856739044,0.955283522605896,4.771253588842228e-05,1.7552112694829702e-05,0.3279758095741272,1.6050002159317955e-05,3.2371276574849617e-06,5.528580732061528e-05,4.985260238754563e-05,0.0009850321803241968,0.6099839806556702,0.6109690070152283,0.48628607392311096,0.46570920944213867,0.041154373437166214,2.0130380562477512e-06,0.0012465795734897256,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,muon_mulaw_5,0.2924826145172119,0.9619131088256836,0.1456228792667389,0.9896981716156006,0.6829990744590759,0.7979629635810852,1.0042914152145386,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.2924826145172119,0.9619131088256836,4.181817712378688e-05,1.4671019016532227e-05,0.2537502646446228,1.6050002159317955e-05,3.2371276574849617e-06,4.411765621625818e-05,0.00010185351857217029,0.0008457986987195909,0.6060016751289368,0.6068474650382996,0.48433035612106323,0.45930221676826477,0.04371477663516998,1.492918272560928e-06,0.0010696528479456902,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,muon_power_0.75,0.3154344856739044,0.955283522605896,0.15705551207065582,0.9879985451698303,0.6593801379203796,0.8266669511795044,1.0031187534332275,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3154344856739044,0.955283522605896,4.771253588842228e-05,1.7552112694829702e-05,0.3279758095741272,1.6050002159317955e-05,3.2371276574849617e-06,5.528580732061528e-05,4.985260238754563e-05,0.0009850321803241968,0.6099839806556702,0.6109690070152283,0.48628607392311096,0.46570920944213867,0.041154373437166214,2.0130380562477512e-06,0.0012465795734897256,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_attn.weight,transformer.h.0.attn.c_attn.weight,"(1152, 384)",8,danger_weighted_codebook_D4_L1,0.3227326273918152,0.9485651850700378,0.16068550944328308,0.9871369004249573,0.6393767595291138,0.8491502404212952,0.9997276663780212,,,0.0006951104733161628,0.002396000549197197,465.30328369140625,170,384,0.3227326273918152,0.9485651850700378,4.7129011363722384e-05,1.6783813407528214e-05,0.3542887270450592,1.6050002159317955e-05,3.2371276574849617e-06,5.4417159844888374e-05,5.142543159308843e-05,0.0011575472308322787,0.6003025770187378,0.6014600992202759,0.4762696325778961,0.4582805335521698,0.04098264500498772,2.5007834665302653e-06,0.0012969032395631075,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,muon_global_codebook,0.32309064269065857,0.9484416246414185,0.1891617476940155,0.9821855425834656,0.5665340423583984,0.9529816508293152,1.0452134609222412,0.5403206944465637,0.9588327407836914,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.32309064269065857,0.9484416246414185,0.0004562835965771228,0.0004058360354974866,0.3028971254825592,0.00016616020002402365,3.3590484235901386e-05,0.0005168981733731925,0.0004190170729998499,0.0011399781797081232,0.5932651162147522,0.5944050550460815,0.3677031099796295,0.4639779329299927,0.14950470626354218,5.263143975753337e-05,0.027390344068408012,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,geometry_codebook,0.32309064269065857,0.9484416246414185,0.1891617476940155,0.9821855425834656,0.5665340423583984,0.9529816508293152,1.0452134609222412,0.5403206944465637,0.9588327407836914,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.32309064269065857,0.9484416246414185,0.0004562835965771228,0.0004058360354974866,0.3028971254825592,0.00016616020002402365,3.3590484235901386e-05,0.0005168981733731925,0.0004190170729998499,0.0011399781797081232,0.5932651162147522,0.5944050550460815,0.3677031099796295,0.4639779329299927,0.14950470626354218,5.263143975753337e-05,0.027390344068408012,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,danger_zone_codebook,0.32309064269065857,0.9484416246414185,0.1891617476940155,0.9821855425834656,0.5665340423583984,0.9529816508293152,1.0452134609222412,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.32309064269065857,0.9484416246414185,0.0004562835965771228,0.0004058360354974866,0.3028971254825592,0.00016616020002402365,3.3590484235901386e-05,0.0005168981733731925,0.0004190170729998499,0.0011399781797081232,0.5932651162147522,0.5944050550460815,0.3677031099796295,0.4639779329299927,0.14950470626354218,5.263143975753337e-05,0.027390344068408012,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,geometry_mulaw_5,0.2925747036933899,0.9617794156074524,0.1713019758462906,0.9858742952346802,0.6081646084785461,0.9071478843688965,1.0472320318222046,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.2925747036933899,0.9617794156074524,0.00040516923763789237,0.0003488399088382721,0.2141384482383728,0.00016616020002402365,3.3590484235901386e-05,0.0004183573182672262,0.0008321682107634842,0.0010327858617529273,0.5978997349739075,0.5989325642585754,0.37287983298301697,0.467952698469162,0.14980293810367584,3.910066152457148e-05,0.022636132314801216,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,geometry_power_0.75,0.3156377077102661,0.955247163772583,0.18479017913341522,0.983568549156189,0.5859686732292175,0.9321414232254028,1.04667067527771,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.3156377077102661,0.955247163772583,0.0004577158542815596,0.00042380066588521004,0.2792290449142456,0.00016616020002402365,3.3590484235901386e-05,0.0005198844010010362,0.00040463745244778693,0.0010473645525053144,0.603244423866272,0.6042917966842651,0.37292012572288513,0.471360981464386,0.14997516572475433,4.6150456910254434e-05,0.02658100798726082,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,muon_mulaw_5,0.2925747036933899,0.9617794156074524,0.1713019758462906,0.9858742952346802,0.6081646084785461,0.9071478843688965,1.0472320318222046,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.2925747036933899,0.9617794156074524,0.00040516923763789237,0.0003488399088382721,0.2141384482383728,0.00016616020002402365,3.3590484235901386e-05,0.0004183573182672262,0.0008321682107634842,0.0010327858617529273,0.5978997349739075,0.5989325642585754,0.37287983298301697,0.467952698469162,0.14980293810367584,3.910066152457148e-05,0.022636132314801216,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,muon_power_0.75,0.3156377077102661,0.955247163772583,0.18479017913341522,0.983568549156189,0.5859686732292175,0.9321414232254028,1.04667067527771,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.3156377077102661,0.955247163772583,0.0004577158542815596,0.00042380066588521004,0.2792290449142456,0.00016616020002402365,3.3590484235901386e-05,0.0005198844010010362,0.00040463745244778693,0.0010473645525053144,0.603244423866272,0.6042917966842651,0.37292012572288513,0.471360981464386,0.14997516572475433,4.6150456910254434e-05,0.02658100798726082,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",4,danger_weighted_codebook_D4_L1,0.32309064269065857,0.9484416246414185,0.1891617476940155,0.9821855425834656,0.5665340423583984,0.9529816508293152,1.0452134609222412,,,0.006592662073671818,0.008644099347293377,82621.1015625,143,384,0.32309064269065857,0.9484416246414185,0.0004562835965771228,0.0004058360354974866,0.3028971254825592,0.00016616020002402365,3.3590484235901386e-05,0.0005168981733731925,0.0004190170729998499,0.0011399781797081232,0.5932651162147522,0.5944050550460815,0.3677031099796295,0.4639779329299927,0.14950470626354218,5.263143975753337e-05,0.027390344068408012,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,muon_global_codebook,0.3212956488132477,0.9489083886146545,0.15599074959754944,0.987862229347229,0.6112217903137207,0.9027453660964966,1.0454310178756714,0.5834282636642456,0.9127686619758606,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.3212956488132477,0.9489083886146545,0.0003763419226743281,0.0003342026029713452,0.2965427041053772,0.00013620311801787466,2.713220783334691e-05,0.00042535405373200774,0.0003432460071053356,0.001058497466146946,0.5940911173820496,0.5951496362686157,0.368365079164505,0.4628598988056183,0.14871245622634888,3.323427517898381e-05,0.018653033301234245,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,geometry_codebook,0.3212956488132477,0.9489083886146545,0.15599074959754944,0.987862229347229,0.6112217903137207,0.9027453660964966,1.0454310178756714,0.5834282636642456,0.9127686619758606,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.3212956488132477,0.9489083886146545,0.0003763419226743281,0.0003342026029713452,0.2965427041053772,0.00013620311801787466,2.713220783334691e-05,0.00042535405373200774,0.0003432460071053356,0.001058497466146946,0.5940911173820496,0.5951496362686157,0.368365079164505,0.4628598988056183,0.14871245622634888,3.323427517898381e-05,0.018653033301234245,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,danger_zone_codebook,0.3212956488132477,0.9489083886146545,0.15599074959754944,0.987862229347229,0.6112217903137207,0.9027453660964966,1.0454310178756714,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.3212956488132477,0.9489083886146545,0.0003763419226743281,0.0003342026029713452,0.2965427041053772,0.00013620311801787466,2.713220783334691e-05,0.00042535405373200774,0.0003432460071053356,0.001058497466146946,0.5940911173820496,0.5951496362686157,0.368365079164505,0.4628598988056183,0.14871245622634888,3.323427517898381e-05,0.018653033301234245,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,geometry_mulaw_5,0.2909988462924957,0.9620481729507446,0.14128929376602173,0.9902706146240234,0.6556644439697266,0.8513784408569336,1.0490317344665527,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.2909988462924957,0.9620481729507446,0.0003343819989822805,0.00028835987905040383,0.2089165598154068,0.00013620311801787466,2.713220783334691e-05,0.0003436538390815258,0.000685785838868469,0.0010526644764468074,0.601318895816803,0.6023715138435364,0.36896947026252747,0.47090384364128113,0.15138383209705353,2.711185152293183e-05,0.015487240627408028,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,geometry_power_0.75,0.31258052587509155,0.9557158946990967,0.1517592966556549,0.9887591600418091,0.6303852200508118,0.8816839456558228,1.0484153032302856,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.31258052587509155,0.9557158946990967,0.00037609966238960624,0.0003485158085823059,0.2734375,0.00013620311801787466,2.713220783334691e-05,0.00042607818613760173,0.00033069690107367933,0.0008965138113126159,0.6035242676734924,0.6044207215309143,0.3748396635055542,0.4704832136631012,0.15015876293182373,2.6642059310688637e-05,0.017935171723365784,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,muon_mulaw_5,0.2909988462924957,0.9620481729507446,0.14128929376602173,0.9902706146240234,0.6556644439697266,0.8513784408569336,1.0490317344665527,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.2909988462924957,0.9620481729507446,0.0003343819989822805,0.00028835987905040383,0.2089165598154068,0.00013620311801787466,2.713220783334691e-05,0.0003436538390815258,0.000685785838868469,0.0010526644764468074,0.601318895816803,0.6023715138435364,0.36896947026252747,0.47090384364128113,0.15138383209705353,2.711185152293183e-05,0.015487240627408028,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,muon_power_0.75,0.31258052587509155,0.9557158946990967,0.1517592966556549,0.9887591600418091,0.6303852200508118,0.8816839456558228,1.0484153032302856,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.31258052587509155,0.9557158946990967,0.00037609966238960624,0.0003485158085823059,0.2734375,0.00013620311801787466,2.713220783334691e-05,0.00042607818613760173,0.00033069690107367933,0.0008965138113126159,0.6035242676734924,0.6044207215309143,0.3748396635055542,0.4704832136631012,0.15015876293182373,2.6642059310688637e-05,0.017935171723365784,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.attn.c_proj.weight,transformer.h.0.attn.c_proj.weight,"(384, 384)",8,danger_weighted_codebook_D4_L1,0.3212956488132477,0.9489083886146545,0.15599074959754944,0.987862229347229,0.6112217903137207,0.9027453660964966,1.0454310178756714,,,0.005404511000961065,0.0075425333343446255,82621.1015625,143,384,0.3212956488132477,0.9489083886146545,0.0003763419226743281,0.0003342026029713452,0.2965427041053772,0.00013620311801787466,2.713220783334691e-05,0.00042535405373200774,0.0003432460071053356,0.001058497466146946,0.5940911173820496,0.5951496362686157,0.368365079164505,0.4628598988056183,0.14871245622634888,3.323427517898381e-05,0.018653033301234245,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,muon_global_codebook,0.35096821188926697,0.9392788410186768,0.2442050725221634,0.9703841805458069,0.8614563941955566,0.5310263633728027,1.0166573524475098,0.857393741607666,0.534065842628479,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.35096821188926697,0.9392788410186768,9.150939149549231e-05,7.993762847036123e-05,0.3884073793888092,3.888784704031423e-05,7.87284443504177e-06,0.00010576612112345174,8.94682525540702e-05,0.0,0.0,0.0,0.7631248831748962,0.18725532293319702,0.0022345425095409155,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,geometry_codebook,0.35096821188926697,0.9392788410186768,0.2442050725221634,0.9703841805458069,0.8614563941955566,0.5310263633728027,1.0166573524475098,0.857393741607666,0.534065842628479,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.35096821188926697,0.9392788410186768,9.150939149549231e-05,7.993762847036123e-05,0.3884073793888092,3.888784704031423e-05,7.87284443504177e-06,0.00010576612112345174,8.94682525540702e-05,0.0,0.0,0.0,0.7631248831748962,0.18725532293319702,0.0022345425095409155,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,danger_zone_codebook,0.35096821188926697,0.9392788410186768,0.2442050725221634,0.9703841805458069,0.8614563941955566,0.5310263633728027,1.0166573524475098,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.35096821188926697,0.9392788410186768,9.150939149549231e-05,7.993762847036123e-05,0.3884073793888092,3.888784704031423e-05,7.87284443504177e-06,0.00010576612112345174,8.94682525540702e-05,0.0,0.0,0.0,0.7631248831748962,0.18725532293319702,0.0022345425095409155,0.0,0.0,"-1,-0.6,-0.2,0,0.2,0.6,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,geometry_mulaw_5,0.31871524453163147,0.9552599787712097,0.22176493704319,0.9769008159637451,0.8930408358573914,0.4669346809387207,1.0176972150802612,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.31871524453163147,0.9552599787712097,8.142783917719498e-05,6.888232746860012e-05,0.2788645327091217,3.888784704031423e-05,7.87284443504177e-06,8.802974480204284e-05,0.00017516153457108885,0.0,0.0,0.0,0.784832775592804,0.1939936876296997,0.0023872843012213707,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
0,128,transformer.h.0.mlp.w1.weight,transformer.h.0.mlp.w1.weight,"(1024, 384)",4,geometry_power_0.75,0.3664042055606842,0.942864179611206,0.2549448013305664,0.9699912667274475,0.8686919808387756,0.5193408727645874,1.0246717929840088,,,0.001476771547459066,0.003311352338641882,65.37999725341797,0,384,0.3664042055606842,0.942864179611206,9.698392386781052e-05,8.609925862401724e-05,0.35919442772865295,3.888784704031423e-05,7.87284443504177e-06,0.00011312030983390287,8.705008804099634e-05,0.0,0.0,0.0,0.7868631482124329,0.188139870762825,0.002419964177533984,0.0,0.0,"-1,-0.6666667,-0.3333333,0,0.3333333,0.6666667,1",
